¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(437.32, 15.10, 251.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740206
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262782
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766019
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29498
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87224
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38785
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95673
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90462
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83403
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38379
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.68716
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.65407
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.62345
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 16.60658
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.61802
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.5997
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.58433
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.5719
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.56242
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.55585
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722497
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906741
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104129
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316214
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544517
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791006
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057913
Ï(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347816
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660874
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996279
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377956
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806417
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260582
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763601
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29867
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87163
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38724
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.956
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95495
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84024
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39047
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.4278
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.39552
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.36567
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 16.56712
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.79674
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.77817
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76257
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.74995
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.74029
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.73359
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723101
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907362
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104831
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316936
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545335
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791875
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058859
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348801
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663779
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999449
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38236
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806314
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258595
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761379
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30269
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87164
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38721
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97056
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00564
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8477
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39857
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.17912
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.14762
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.1185
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 16.52907
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.98177
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.96293
È(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.9471
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.93428
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.92443
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.91758
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723743
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908055
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105572
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317728
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546176
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792823
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059866
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349911
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665983
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002773
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386835
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804671
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256788
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759358
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30701
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87225
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38789
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99131
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05671
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85651
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40811
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.94053
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.90977
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.88135
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 16.49241
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.17333
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.15422
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.13815
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.1251
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.11508
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.10806
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724448
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908798
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10638
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318579
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547106
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793832
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06095
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35108
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66731
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006232
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391417
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803216
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255136
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75752
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31164
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87346
Ô(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3892
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01272
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10808
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86659
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41903
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.76858
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.74294
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.84125
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 16.45715
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.37168
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.35229
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.33596
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.32269
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.31246
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.30528
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725184
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909617
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107245
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319518
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5481
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794902
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062113
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352376
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668706
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009809
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393362
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801902
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253708
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755922
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31659
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87525
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39955
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03485
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15979
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87801
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45191
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.77846
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.75279
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.8137
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 16.42325
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.57708
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55738
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.54079
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.52728
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.51685
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.5095
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726004
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.910509
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108175
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320529
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549223
Í(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796079
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063422
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353757
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670213
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013564
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392315
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80077
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252452
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754487
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31581
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87766
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42003
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05769
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21186
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89073
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50283
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.79058
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.76488
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.78724
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 16.39072
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.7898
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.76979
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.75292
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.73917
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.72853
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.72099
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726913
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911416
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109188
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321581
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550376
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79734
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064775
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355244
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67179
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01746
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391429
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799761
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251322
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753276
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31447
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88068
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44108
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08124
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26423
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90473
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55538
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.80493
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.7792
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.76188
(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 16.35954
Í(437.60, 15.00, 251.24) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.34806
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.98981
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.97264
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.95864
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.94777
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.94003
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72781
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912398
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110248
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322748
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551579
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798687
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066214
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356796
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673484
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019765
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39067
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798958
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250424
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752263
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31332
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88644
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46278
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11798
