¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796091
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.820482
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.814095
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09424
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43859
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80893
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20826
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64002
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10826
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61771
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17397
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78369
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45475
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80439
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65164
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57989
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64907
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64494
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88956
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21197
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324926
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602912
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.84004
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.843199
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15168
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50026
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87531
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27988
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71754
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19242
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7094
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27423
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89377
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57948
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95585
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81106
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75614
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87861
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82452
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34889
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37125
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652291
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.861195
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.881354
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5629
Ø(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94275
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35271
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7964
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27809
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80279
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37714
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01252
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71356
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11075
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97431
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93673
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10107
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00891
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14283
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48878
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418216
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702318
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.883962
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.936597
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26922
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62653
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0113
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42676
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87663
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3653
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90147
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48974
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13644
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85059
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26926
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14144
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14438
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27325
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19827
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24825
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63179
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465813
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753056
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.90836
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.992654
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32934
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69116
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08096
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50204
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95955
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46001
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0062
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60461
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26296
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99063
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42994
ï(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31258
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.363
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4499
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49178
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35622
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76619
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86026
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514042
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804497
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.934407
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04954
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39037
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7568
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15174
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58201
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04923
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55768
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11298
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7218
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39216
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13376
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58739
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48889
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58743
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63119
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67767
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46683
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84737
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75182
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562966
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856644
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.962127
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10727
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45233
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82489
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22891
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66607
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14052
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65718
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22183
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84137
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5241
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28007
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74846
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69396
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81796
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83833
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86913
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58008
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93085
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81268
ê(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615267
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909532
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.992965
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16583
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51828
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89796
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30789
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75172
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23372
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75894
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33335
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96411
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6598
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04604
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91328
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90439
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05478
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30282
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06635
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69602
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01657
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87649
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668369
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965573
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03223
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23013
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5877
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97287
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38889
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83953
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32921
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86316
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44754
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09005
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80218
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2051
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0881
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12038
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27982
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67211
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26953
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95913
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10461
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94335
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78184
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722237
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02288
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07367
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2958
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65833
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04903
å(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47124
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92886
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42644
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96935
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56454
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22152
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94772
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36777
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28472
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3421
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60901
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86952
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47889
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23377
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.195
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01322
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88323
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77841
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08283
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11662
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36245
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73005
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12642
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55498
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01975
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52542
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07831
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68626
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35574
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09645
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53407
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48632
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56975
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06197
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07274
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20056
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51831
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2877
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11576
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98835
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836578
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14498
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1611
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43012
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80291
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20506
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64013
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11222
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62712
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1913
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81042
î(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49278
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24847
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70872
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69303
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80357
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53631
(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28211
