¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(401.41, 12.35, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003747
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850949
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33383
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93269
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60703
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47009
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60231
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31112
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81991
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58182
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79249
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94834
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18635
¦(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452998
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750087
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073011
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400366
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713905
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055528
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438015
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855806
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33787
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93722
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61217
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.471
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59494
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34332
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80467
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58294
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83558
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943799
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181466
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452069
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749054
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071934
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40134
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714951
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059756
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442625
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86082
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34191
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94174
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61727
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46428
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58696
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38086
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79053
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58117
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83812
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939298
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177139
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451056
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747944
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070744
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402475
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716173
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06407
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447351
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865984
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34583
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94614
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62227
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45703
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60044
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42199
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78719
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57652
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8371
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934799
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176177
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450033
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74682
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069525
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403739
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717548
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068594
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45223
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871333
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34976
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95052
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62719
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46861
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62577
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46478
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78177
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56902
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83262
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930358
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175166
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448951
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745647
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068214
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405186
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720361
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073205
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457279
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876866
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35359
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95602
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65501
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48923
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65047
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50912
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77429
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55864
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82458
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925945
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174109
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4478
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744417
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066865
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406743
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724743
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077971
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462454
™(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88252
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36301
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98468
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68752
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50931
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66118
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55588
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76476
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55454
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81309
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9215
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172999
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446585
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743097
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065422
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408443
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729257
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08285
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467807
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888361
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38848
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01335
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72004
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52885
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66478
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6051
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75316
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54756
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79811
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91871
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171836
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445347
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741724
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063939
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410368
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733888
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087916
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47328
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894385
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41395
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04207
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74911
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54781
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66803
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65683
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73954
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53767
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77966
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917569
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17062
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44404
¤(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74032
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06241
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412385
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738619
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093064
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478935
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900535
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43943
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07077
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76841
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56624
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67094
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71111
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72489
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52487
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75817
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916423
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169367
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442677
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738848
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0608
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412833
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743526
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098366
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484705
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906871
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46492
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09957
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78784
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58404
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67352
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76798
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.71373
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52092
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76669
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915199
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168054
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441262
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736183
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050447
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411011
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748528
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103791
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490624
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923126
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49042
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12832
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80737
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60129
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67573
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82658
Ÿ(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.70882
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.51484
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7817
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913972
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166738
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437586
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726439
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039869
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408932
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753638
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109393
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496722
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945843
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51595
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1571
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82702
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61794
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67758
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88709
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.70179
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.51404
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83205
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91266
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162278
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428621
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716688
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029258
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406551
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758916
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115113
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502954
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968591
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54144
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18591
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84677
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63401
(401.86, 12.35, 331.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67912
