¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(425.20, 9.59, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819234
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98771
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11229
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29547
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48532
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68222
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8864
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353701
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754466
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197068
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479417
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740295
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0188
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31527
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6315
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01188
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09099
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2736
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46288
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65917
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86271
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356273
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757316
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197683
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474739
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736591
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01483
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31109
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62703
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03627
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07148
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25358
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44239
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63809
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84105
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05165
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358486
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758132
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183506
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471592
ˆ(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73327
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01131
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30731
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62302
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06087
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05375
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23544
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42371
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61897
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82142
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05257
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359615
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745849
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163878
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468841
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730356
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00823
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30403
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61949
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0857
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06194
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27177
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48963
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71593
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95108
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05517
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14655
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348118
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733214
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144102
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466451
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727817
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00552
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30116
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63562
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11068
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18881
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40235
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62415
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85456
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94994
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03761
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12876
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21515
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336341
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720274
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124189
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464433
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725715
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00329
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29877
†(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65863
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13592
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31942
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53686
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76268
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85082
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9349
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02238
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11331
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20784
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324216
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706967
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104196
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462822
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723972
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00145
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29682
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68187
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16134
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45389
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67535
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75757
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83817
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9221
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00941
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10019
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19456
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47797
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311822
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693318
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08408
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461557
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72261
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00001
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29531
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70525
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18697
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59235
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67004
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74728
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82778
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91157
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99874
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08941
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18358
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28144
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299147
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679408
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063841
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460649
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721672
€(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999012
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29424
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72885
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21281
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58808
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66206
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7392
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81958
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90329
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9904
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0809
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17499
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27272
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3742
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286147
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665117
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04352
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439802
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721131
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998427
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30816
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75261
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23886
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58236
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65625
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73334
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81363
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89725
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98425
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07472
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16874
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26639
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36774
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272877
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650544
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023117
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417482
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72096
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998293
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33005
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77653
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26507
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57875
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6526
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72962
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8099
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89346
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9804
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07083
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1648
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26236
†(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36368
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46879
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259319
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635665
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002597
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395046
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721231
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998551
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35213
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80062
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29151
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57726
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65109
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72809
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80834
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89192
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97882
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06923
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16315
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26076
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36205
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46714
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57619
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245486
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62049
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981997
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372523
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721881
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999223
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37437
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82489
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31813
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57791
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65177
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72876
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.809
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89259
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97955
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07467
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17394
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27702
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38391
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49477
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231374
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60493
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961309
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349938
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722919
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00036
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39672
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84933
„(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30788
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60101
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68019
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76267
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8485
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93772
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03046
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12677
(425.16, 9.57, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22676
