¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.79795
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69706
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206039
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750961
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36871
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17925
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75513
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2434
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74938
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35024
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26865
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07022
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28354
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08213
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.305655
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.466612
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638544
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822475
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017097
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2212
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440611
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677101
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932717
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197702
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456687
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879146
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317993
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746192
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253266
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804059
…(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42854
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22142
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78225
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28351
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79295
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48088
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38587
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20404
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45047
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29618
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31492
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476517
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64909
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833793
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030039
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235098
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45556
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693228
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950147
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207359
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446952
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868236
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341366
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796165
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301187
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858002
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4892
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24682
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81028
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32504
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83803
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61136
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49791
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34096
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62157
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51605
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324323
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486547
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659805
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845283
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043188
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249187
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470717
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709609
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967844
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217393
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455588
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85738
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329145
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846888
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349881
…(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912806
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55067
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27303
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83923
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36795
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88464
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74168
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61239
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48102
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79692
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74188
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.333839
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49668
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.670651
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856905
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056545
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263501
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486154
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726242
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98583
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227849
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466794
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846544
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316929
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848722
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399254
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968436
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61297
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3001
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86917
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41229
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93285
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87164
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72935
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62435
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97663
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97381
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.343492
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.506989
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681656
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86867
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069351
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278067
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501764
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743104
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004112
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238698
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478407
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83568
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304733
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834867
‡(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447265
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02499
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67695
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32806
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90003
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45805
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98263
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00119
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84879
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.771
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16081
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.353251
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.517381
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692771
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880584
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082164
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292787
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517666
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760252
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022677
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249928
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490448
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824927
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292562
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821055
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484503
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08246
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74227
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35689
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93191
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50535
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0676
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13023
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97089
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92102
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34964
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.363129
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527916
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704055
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892641
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095122
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307756
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533775
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777617
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036334
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261584
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502912
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814125
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280425
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807291
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522207
„(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13176
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80864
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38658
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96476
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55408
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16024
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25862
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09562
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07452
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54317
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.373115
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.538583
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71545
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904859
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108223
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322912
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550112
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795289
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047649
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273637
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51582
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803388
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26831
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793583
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560379
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17507
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87598
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41719
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99858
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60434
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25511
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38627
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22303
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2316
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74161
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.383212
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.549345
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726976
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917235
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1215
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338325
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566705
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813163
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059306
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286118
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529193
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792659
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256253
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779884
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598997
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21893
†(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91911
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44868
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03344
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65618
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35234
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51302
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35323
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39234
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94505
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.393422
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.560272
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738628
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929756
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134953
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353921
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583504
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831303
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071345
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299024
