¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.934391
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.85966
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.850714
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.296025
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.285972
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.276888
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.268764
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.261595
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.255375
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.250098
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.245762
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.242363
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.2399
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.238368
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.237768
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.238101
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.239362
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475245
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707198
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952983
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218562
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506403
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819388
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160873
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534859
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.644415
×(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.626349
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.6095
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.593857
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.972883
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.960677
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.949548
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.93949
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.226963
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.216071
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.206141
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.197167
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.189142
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.182058
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.175911
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.170697
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.166411
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.163051
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.160613
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.159096
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.1585
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.158821
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.160062
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474471
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70472
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950299
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215661
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503266
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815945
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157096
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53076
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.735146
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.716928
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.699943
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.684175
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.055872
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.043578
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.032374
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.022252
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.149787
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.139026
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.129214
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.120347
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.112415
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.105415
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.09934
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.094185
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.089949
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.086625
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.084212
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.08271
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.082114
Ğ(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.082428
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.083649
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473717
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702235
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947614
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212772
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500118
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812519
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153368
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.422732
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937096
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.810847
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.793722
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.586368
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.56978
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.554252
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.118261
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.086982
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.075397
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.064761
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.055065
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.046299
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.03846
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.031539
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.025533
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.020437
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.016246
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.012957
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.01057
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.009081
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.008489
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.008795
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.009996
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472213
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699726
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944916
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209833
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496964
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809071
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.373053
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.356175
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.365936
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.908258
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.890989
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.563668
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.551343
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.54004
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.027522
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.015124
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.003672
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.993157
Î(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.983569
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.974904
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.967152
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.960309
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.954369
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.949329
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.945183
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.94193
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.939567
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.93809
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.937501
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.937799
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.938982
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469882
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697232
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942231
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206928
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49378
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805619
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145831
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.437291
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.421304
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.009328
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.99191
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.975754
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.635252
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.623863
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.082593
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.018706
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.95699
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.924094
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.914614
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.906044
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.898377
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.891609
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.885733
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.880747
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.876645
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.873425
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.871085
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.869622
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.869035
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.869324
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.870491
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467552
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694714
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939517
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204009
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490589
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802165
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14202
Û(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.521471
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.505338
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.114221
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.09665
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.080359
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.722339
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.710863
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.173003
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.107409
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.044085
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.982917
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.923838
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.86678
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.832032
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.825335
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.819522
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.814589
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.810528
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.80734
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.805022
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.803572
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.802989
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.80327
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.804419
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465224
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692211
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936792
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201059
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487408
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798685
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138256
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.608869
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.592585
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.110592
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.205401
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.188973
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.812764
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.8012
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.203743
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.199809
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.134745
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.07193
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.011267
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.952654
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.896043
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.841363
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.788545
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.750747
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.746728
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.743572
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.741276
Ï(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.739837
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.739256
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.739532
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.740664
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462876
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689681
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934098
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198117
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484236
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795221
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134453
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.699638
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.683198
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.690993
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.318354
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.172993
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.906685
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.895031
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.999115
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.296108
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.229208
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.164625
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.10227
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.042055
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.983868
(338.02, 7.51, 334.02) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.927661
