¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(338.91, 6.88, 312.53) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.597088
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283943
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728586
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21318
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77491
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46589
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24316
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12976
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21946
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86569
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87701
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23076
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.801
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694632
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901877
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123454
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360825
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614868
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888259
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183287
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513521
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883336
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288196
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733266
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21741
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81307
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5092
„(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28974
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19588
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31712
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05261
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97552
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30093
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88934
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687049
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893759
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114757
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35154
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60579
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879462
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174849
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516283
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887059
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29257
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738104
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23187
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85148
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55283
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34444
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26271
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4316
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26749
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07409
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37143
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97817
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679566
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885741
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106225
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342367
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595936
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868858
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172895
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51671
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887506
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293521
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739944
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26331
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88822
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59598
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40271
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3301
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55414
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48584
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17278
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44228
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06746
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672178
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877909
‚(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097767
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333336
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586235
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858388
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173586
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517204
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888082
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294132
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740636
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29227
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92092
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63313
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48345
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41807
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6994
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71882
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27148
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5134
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15725
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664912
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870115
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08947
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32444
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576679
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848136
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174291
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517802
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888723
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294871
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741407
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32136
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95373
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6705
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56742
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51535
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86981
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99802
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41365
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58487
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24754
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657735
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862501
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081327
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31571
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567268
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840874
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17498
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518531
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889493
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29571
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753696
†(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35056
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98671
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74375
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65245
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61934
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04326
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28409
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50991
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65662
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33822
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650704
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855005
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073308
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307108
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558055
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841543
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175714
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519331
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890361
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29665
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782049
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37989
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01983
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84324
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73862
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7361
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21996
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44255
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56828
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72866
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42936
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643785
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847596
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06541
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298635
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548948
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842237
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176463
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520232
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891327
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297721
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810367
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40932
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05312
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94376
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82585
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85464
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37586
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5582
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62684
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80098
‚(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52095
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636977
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840329
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057628
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290314
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540003
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842926
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177228
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521176
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892422
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298923
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838664
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43885
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08648
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04522
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91416
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97498
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52873
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67448
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68555
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87357
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61297
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630277
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833199
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049988
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28214
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536609
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843636
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177978
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522281
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893615
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30481
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866921
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4685
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12574
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12462
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00754
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12308
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68387
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7914
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74447
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94644
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70538
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62371
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826178
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04252
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274113
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537273
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84434
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17877
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523458
ƒ(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894907
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329844
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895148
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49827
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21219
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20314
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11285
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2749
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84139
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90891
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80352
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01954
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79817
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617245
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819288
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035153
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266199
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537944
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845068
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17955
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524736
(338.75, 6.88, 312.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89627
