¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(325.85, 7.56, 366.67) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.05693
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785433
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061288
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.36008
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688278
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042177
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.433124
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.87512
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.36659
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.91763
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55145
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27671
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10131
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04115
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1932
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57729
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36056
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44146
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.40067
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.37887
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.35986
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.34362
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.33015
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.31942
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.31144
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.3062
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.3037
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.30392
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890174
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.093336
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305654
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531363
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780966
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056458
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354814
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.682593
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036048
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.426659
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.867906
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.358448
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.908401
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54069
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26343
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0852
ï(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0222
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1671
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54073
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31295
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38242
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.33406
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.31235
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.29341
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.27724
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.26382
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.25315
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.2452
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.23999
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.2375
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.23773
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.886473
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.089359
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301545
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526938
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776513
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051654
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349576
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.676929
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.029971
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.420218
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.860711
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.350337
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.89921
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52992
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25011
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06913
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00333
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14097
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50418
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26568
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3238
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.27065
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.24902
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.23016
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.21405
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.20069
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.19005
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.18215
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.17696
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.17448
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.17472
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.882784
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085394
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297485
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522566
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772077
Í(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046874
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344365
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671286
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023949
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413802
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.853537
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.342261
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.890058
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51913
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23678
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05311
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98456
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11479
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46763
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21872
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26558
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.21038
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.18883
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.17004
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.154
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.14068
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.13009
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.12222
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.11705
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.1146
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.11485
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879108
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081445
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293475
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518246
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767656
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04212
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339183
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.665666
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017979
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.407415
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.846386
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.334223
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.880949
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50834
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22342
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03713
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96589
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08859
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43111
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17207
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20782
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.15322
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.13174
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.11301
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.09703
Ò(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.08377
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.07322
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.06537
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.06024
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.05779
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.05804
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875446
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077508
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289513
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513979
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763254
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037392
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334029
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660069
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012064
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.401054
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.839257
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.32622
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.871881
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49753
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21004
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02121
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94732
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06236
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39679
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12574
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15048
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.09911
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.0777
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.05904
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.04311
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.02989
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.01938
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.01156
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.00644
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.00402
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.00428
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871797
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073585
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2856
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509765
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758869
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03269
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328904
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654495
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006203
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.394724
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.832152
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.318252
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.862856
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48671
î(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19665
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00533
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92885
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03612
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36429
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07975
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09359
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.04801
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.02667
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.00807
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.99218
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.97901
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.96853
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.96075
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.95565
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.95324
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.9535
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868161
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069681
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281738
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505606
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754503
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028014
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323809
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648948
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0004
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.388422
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825072
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.310326
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.853877
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47589
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18324
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98951
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91048
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00985
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33199
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0341
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0371
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.99988
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.9786
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.96005
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.94422
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.93108
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.92064
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.91289
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.90781
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.9054
(325.66, 7.55, 366.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.90567
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864541
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065789
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277925
Ã(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501501
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750155
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.023367
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318746
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643423
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.994652
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.382152
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.818019
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.302438
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.844942
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46506
(325.66, 7.55, 366.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16982
