¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(337.13, 7.53, 341.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817641
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.469592
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.463458
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.458423
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.459981
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.469938
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.489141
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.519454
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.565001
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.636947
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.743913
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.723228
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.703416
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.684465
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.666365
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.649092
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.632636
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.616981
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.602116
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.588037
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.574719
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.562159
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.550341
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.539264
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.528914
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.519288
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.510372
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.502162
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.494651
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.487832
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.481703
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.476615
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.478268
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.488849
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.509311
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.541969
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.592174
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.677107
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.773429
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.752655
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.732765
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.713748
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.695572
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.678239
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.661719
ì(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.646014
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.6311
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.616967
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.603606
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.591014
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.579161
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.568049
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.557677
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.548031
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.539091
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.530865
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.523346
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.516531
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.510403
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.505216
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.507071
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.518755
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.541568
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.578786
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.639102
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.774885
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.817276
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.796369
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.776365
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.757234
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.738955
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.721517
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.704903
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.689111
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.674116
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.659921
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.646491
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.633828
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.621932
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.610782
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.600365
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.59068
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.581718
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.573473
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.565944
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.559114
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.552983
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.547682
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.549893
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.563666
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.591123
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.638426
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.731605
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.883749
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.86268
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.842503
â(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.823216
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.804804
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.787232
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.770505
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.754607
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.739517
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.725209
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.711706
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.698988
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.68702
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.675822
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.665359
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.655645
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.646658
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.638402
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.630872
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.624047
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.617934
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.612543
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.615529
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.634251
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.674493
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.770164
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 5.008276
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.987161
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.966965
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.947641
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.929241
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.911712
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.89502
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.879189
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.864199
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.850008
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.836624
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.824047
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.812286
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.801265
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.791025
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.781556
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.772824
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.764852
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.757613
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.751143
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.745368
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.740344
(337.02, 7.52, 342.55) (330.18, 1.34, 360.67) (0.81, 2.16, 0.81) Human 4.748704
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386784
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60749
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84503
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101419
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378911
†(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680118
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969733
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276434
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670777
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146769
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676307
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13357
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57345
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05495
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08887
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71618
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1513
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61601
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32736
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23584
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96409
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38604
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606694
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844189
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100505
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377898
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679056
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975547
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282751
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687547
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165485
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678738
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15324
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59496
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07857
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18804
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76066
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19893
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64897
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32011
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15318
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94129
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385277
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605886
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84332
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099576
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376885
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677975
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981537
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289249
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70428
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184189
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681156
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17344
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61696
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10267
…(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28912
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80645
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23563
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68335
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31337
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06976
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9183
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384569
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60509
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842474
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098656
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375908
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676894
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987688
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295906
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720982
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19237
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683538
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19408
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6395
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17913
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39218
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84938
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26902
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71905
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30715
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98558
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89522
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383868
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604329
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841636
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097754
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374917
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675804
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993994
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303234
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737618
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194502
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68595
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21513
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66251
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27343
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48452
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88186
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30367
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75623
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32564
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90071
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87196
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383134
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603582
†(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840831
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096876
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373954
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674744
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000483
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318138
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753705
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196652
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688307
