¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(393.44, 7.05, 360.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.326483
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52857
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86658
Ô(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73882
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71923
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.715883
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.857562
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.008788
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.17053
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.343891
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529259
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727285
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940942
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638551
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911621
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218856
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555968
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927308
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33269
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78131
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282463
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845774
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4836
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21157
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09598
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13443
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42343
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75198
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61118
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75558
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.704032
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.844935
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.995307
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.156108
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.328428
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.51214
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.708854
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921047
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613927
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885237
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190084
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524354
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88964
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289329
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733066
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228431
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784936
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41449
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13243
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00325
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02502
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30358
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64052
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51256
Ç(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.692325
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.832463
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.981995
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.141869
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.313163
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.495251
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.690678
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901429
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129341
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859276
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161726
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492762
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85108
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246663
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685614
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175322
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725135
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34666
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05483
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91232
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91791
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1721
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53214
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54709
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.680761
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.820146
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.96885
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.127811
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.297992
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.478592
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672751
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.882087
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108412
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833686
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133718
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458208
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813073
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204662
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638919
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123152
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666385
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28009
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97876
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82328
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81309
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0435
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46698
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58319
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.669341
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.807983
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.955872
Ç(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.113935
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.282696
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.462163
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.655077
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.863023
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087789
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331458
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104192
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424229
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775679
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163307
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59299
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071834
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608727
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21474
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90413
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73594
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71047
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91773
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37987
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62099
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71317
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.658063
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.795975
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.943061
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.10024
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.267609
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.445962
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637652
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844232
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067467
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309412
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073633
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39073
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738857
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122622
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547846
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021425
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552083
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15063
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83098
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65035
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60998
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79474
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19625
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66042
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26283
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.64693
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.784122
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.930418
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.086727
Á(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.252729
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.429989
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.620476
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825714
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047446
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2877
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548308
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357749
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702604
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082642
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503428
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971859
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4964
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0877
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75923
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56644
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51161
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67448
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01978
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70151
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80342
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76897
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.63594
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.772422
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.917941
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.073394
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.23806
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.414243
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.603547
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807468
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027722
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266316
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524448
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325313
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666931
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043253
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459757
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923161
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441777
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02596
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6889
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48419
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4153
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5515
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85252
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55367
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36677
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29177
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.625092
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.760878
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.905631
¾(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.060108
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.223592
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398722
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.586865
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789491
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008297
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245261
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500958
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782498
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63181
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004525
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416826
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875324
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388122
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965362
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61993
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40357
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32104
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41601
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6898
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34344
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95136
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83786
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.614388
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.749487
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.893486
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.04678
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.209325
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.383428
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57043
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771783
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989165
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224532
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477832
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757263
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597239
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966438
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374633
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828308
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335414
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90591
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55233
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32459
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22872
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2839
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53135
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13934
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6838
(394.53, 7.03, 360.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40566
