¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ (398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955208
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78808
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22922
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6397
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33509
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768343
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34239
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48376
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37818
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16625
ñ(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95944
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87651
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88753
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95068
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78195
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02793
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5881
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30306
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10334
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50867
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93316
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6439
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697248
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18665
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39702
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26964
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07181
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87987
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80446
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78453
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8674
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71958
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9506
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53867
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13275
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98111
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3814
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8006
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23992
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635073
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00317
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30991
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1563
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97744
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82707
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72665
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68796
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78389
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65731
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78711
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49084
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08184
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73894
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25783
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67187
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10441
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54087
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572195
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.814993
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23612
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04339
î(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91059
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7739
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6191
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60479
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7002
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59513
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65391
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44452
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03254
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6344
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11237
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50348
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91273
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3412
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517553
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.632534
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17321
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99461
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8637
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69436
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52424
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5215
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60754
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53307
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58397
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35373
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82938
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33211
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86422
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32427
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7267
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14755
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58843
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.397847
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442823
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09556
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93284
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7925
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58518
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4632
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43811
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50002
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47112
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3956
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17913
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55233
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04026
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5563
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07522
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5281
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95965
í(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39272
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84665
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.073753
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.264683
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01723
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82834
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65983
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48841
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40188
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33583
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40357
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29797
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11256
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01514
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40819
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75835
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25912
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78913
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27604
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74049
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20287
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6488
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738341
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221369
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.940319
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72395
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52815
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43419
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34028
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22863
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30717
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27138
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83838
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71235
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33003
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64745
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97847
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48647
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03116
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48533
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96192
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45699
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91648
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.493493
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.176793
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.912304
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6567
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47966
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37963
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24277
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15805
€(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21085
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17459
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70771
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41939
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2545
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56921
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89741
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23989
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72284
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23837
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70353
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19294
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70834
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.466155
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130994
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.864197
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62359
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4326
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32476
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11766
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08727
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11466
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03835
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68221
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1705
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04116
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49367
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81916
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15874
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51329
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96877
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45357
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9312
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43735
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.437619
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.084024
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.800339
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57622
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36593
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17362
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05496
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01631
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00187
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90329
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65801
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14493
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73792
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42079
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74364
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08047
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43208
û(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79938
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21161
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74166
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33421
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96349
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.411578
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.03594
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.735654
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48002
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24239
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05033
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.992
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94519
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92017
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76939
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63515
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12071
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63663
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35049
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67085
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00501
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3538
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70587
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06987
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64731
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23454
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85797
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.395442
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00214
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.670196
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38364
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13434
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99568
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92879
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8117
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83838
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63669
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61358
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09788
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61241
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15999
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60072
(399.22, 14.68, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91819
