¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Þ(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63381
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223961
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477574
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753973
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056701
ß(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387833
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760001
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.166393
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.626061
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.128989
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.698112
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34065
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08247
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9326
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84631
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08028
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5584
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.14859
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.12955
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.11282
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.09837
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.08619
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.07629
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.06865
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.06326
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.908149
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.057714
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.216384
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.386164
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.570541
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770427
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986875
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221471
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475001
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75105
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053549
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384418
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.754867
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.161778
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.618834
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122575
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.69063
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33211
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07155
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91869
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82526
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05529
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52826
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.17954
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.16045
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.14366
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.12917
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.11696
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.10702
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.09934
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.09393
©(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.906682
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.056621
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.215217
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384913
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.568797
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.768551
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984685
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219099
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472559
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748268
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050504
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381176
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.7499
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.157378
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.611814
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.116438
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.683465
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32393
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06105
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90529
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80487
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03107
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49904
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.2129
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.19375
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.17691
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.16237
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.15011
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.14013
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.13243
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.12698
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.905288
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.055615
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.214143
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.383763
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567149
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766774
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982601
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216842
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470248
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745694
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047611
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378106
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745101
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153193
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.605001
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.110577
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.676611
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3161
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04772
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74856
á(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78514
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00765
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47079
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.2487
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.22948
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.21259
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.19799
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.18569
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.17567
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.16793
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.16245
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.903968
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.054698
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.213163
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.382716
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565597
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765102
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980627
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214703
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468069
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.743318
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044874
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375209
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.740469
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.149225
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.598396
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.10499
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.670072
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30857
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03908
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73229
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7661
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98505
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44354
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.28696
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.26767
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.25071
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.23606
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.22371
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.21365
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.20586
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.20036
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.902721
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.053523
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.212278
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.381768
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.564139
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.763534
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.97876
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21268
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466022
×(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741086
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042292
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372485
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736001
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145473
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592545
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.099678
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.663844
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30143
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03091
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71655
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74766
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96323
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41724
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.3277
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.30835
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.29133
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.27662
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.26421
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.2541
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.24628
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.24074
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.901549
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.052271
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.211486
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380921
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.562777
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762067
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977089
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210774
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464107
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738997
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039865
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.369935
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.733027
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.141935
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.5886
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.094641
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.657931
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2947
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02315
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70138
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72993
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94217
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3919
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.37098
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.35155
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.33445
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.31968
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.30722
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.29706
²(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.28919
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.28361
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.90045
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.051099
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.21079
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380175
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.5618
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760704
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975618
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208988
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462322
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737051
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037593
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367558
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730403
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138614
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.584895
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.089881
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.651822
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28832
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80523
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6868
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71285
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92194
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36748
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.41681
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.3973
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.38013
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.36529
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.35277
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.34256
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.33464
(331.28, 7.72, 366.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.32902
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.899426
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.050005
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.210187
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.379531
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561109
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759443
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974258
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207317
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46067
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735249
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035475
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365354
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72797
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.135507
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58143
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.085394
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.645981
(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2823
