°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú (379.80, 10.23, 325.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17198
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.35617
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.552272
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.867378
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412621
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704135
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029935
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390154
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790541
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238064
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745974
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348368
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08989
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96097
ë (379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00525
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34126
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04807
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7587
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.217
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89276
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85997
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.16945
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.351066
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.546765
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.758215
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.990025
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.296238
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017803
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376683
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77551
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22121
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72255
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328045
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06615
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93293
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97724
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30662
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02011
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25522
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16482
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83191
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78812
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.16471
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.345965
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.54126
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.75226
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.985867
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.244032
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.526489
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.836778
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.292651
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.757028
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.275933
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307406
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04209
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90447
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9559
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28765
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01048
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68287
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11357
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77222
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71766
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.159974
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.340868
» (379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.535762
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.74631
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.981676
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.239456
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.521471
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.831254
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.173059
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.569529
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.016885
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.521792
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.133207
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.906391
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83457
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27041
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99926
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63923
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06329
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71361
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64853
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.15524
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.335774
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.530268
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.741295
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.977452
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.234844
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.516416
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.82569
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.17012
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.569139
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.016447
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.521297
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.113015
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.882585
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80762
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9876
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98649
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59638
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01389
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65612
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58077
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.150512
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.330689
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.524782
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.737388
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.973203
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.230203
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.511328
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.820087
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.169664
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.568627
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.015874
˛(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.507988
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.092518
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.858424
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78021
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95506
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46333
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55434
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96548
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59977
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51436
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.14579
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.325608
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.519302
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.733455
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.968923
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.22553
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.506206
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.81445
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.169103
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.568001
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.015164
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.494117
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.071716
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.833918
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75237
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92179
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42348
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53309
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91799
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54455
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44926
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.141073
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.320535
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.51383
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.729495
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.964615
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.220826
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.50105
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.810516
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.16843
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.56725
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.01368
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.480241
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.050621
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.809072
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72409
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8878
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38271
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50294
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87142
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49038
∞ (379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3855
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.136363
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.315468
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.509324
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.72551
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.960278
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.216093
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.49586
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.809818
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.167657
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.56638
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.001319
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.46636
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.02924
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.783902
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6954
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85311
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34105
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47103
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82579
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43729
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32306
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.131661
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.310411
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.505626
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.721498
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.955914
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.211328
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.490642
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.809024
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.166776
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.565396
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.988955
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.452481
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.007577
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.758411
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6663
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81774
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29853
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4374
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78106
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38535
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26189
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.126967
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.305362
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.501904
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.717463
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.951525
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.206538
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.485408
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.808136
ê (379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.165787
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.563611
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.97659
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.438599
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.985647
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.732613
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63681
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7817
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25517
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40207
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7373
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33443
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20205
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.122283
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.300324
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.498162
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.713405
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.947113
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.201718
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.484519
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.807149
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.164694
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.552526
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.964223
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.424726
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963454
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706518
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60693
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74504
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21099
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36508
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.84408
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28466
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14353
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.117608
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.295827
