¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (420.33, 14.09, 323.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57333
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409465
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480134
ß(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553388
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629263
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707975
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789605
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874264
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962132
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063229
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168878
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278835
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366742
(420.39, 14.10, 323.20) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 10.69617
(420.39, 14.10, 323.20) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 10.69591
(420.39, 14.10, 323.20) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 10.69724
(420.39, 14.10, 323.20) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 11.09656
(420.39, 14.10, 323.20) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.49252
(420.39, 14.10, 323.20) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.50438
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695008
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.740185
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786942
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835355
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885473
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937336
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991049
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046612
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104173
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163733
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225441
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289358
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355527
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424064
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495109
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568726
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645007
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7241
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806153
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899432
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998166
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100832
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207672
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318865
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452813
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.25576
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.25545
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.25667
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.25942
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.26371
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.26953
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706646
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752019
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799053
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847703
Ê(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898059
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950229
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004209
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060068
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117924
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177808
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239857
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304062
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370615
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439522
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510954
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584947
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661647
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747645
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840046
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936107
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035969
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139822
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247884
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360386
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538955
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.17806
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.17772
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.1789
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.18159
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.18581
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.19156
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71885
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764534
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811798
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860722
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91138
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963771
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018068
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074271
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132449
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192667
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255001
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31961
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386503
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455822
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527639
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606819
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693475
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783474
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876968
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974112
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07512
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180192
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289534
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403364
ß(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625015
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.17291
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.17591
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.18043
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.18648
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.19405
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.20316
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731717
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777639
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825212
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874405
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925346
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978089
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032671
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089191
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147712
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208277
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270998
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335957
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403256
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476019
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557384
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641845
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729478
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820526
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915115
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013416
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115627
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221975
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332627
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447875
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71107
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.24329
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.24637
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.25097
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.25711
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.26479
(420.39, 14.10, 323.20) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 10.27402
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745265
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791439
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839274
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888797
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940032
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993083
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048016
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104887
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163735
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224684
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28779
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354456
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430918
Ü(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51025
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592592
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678016
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766735
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858861
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954576
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054061
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157517
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265177
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377243
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493923
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796995
(420.39, 14.10, 323.20) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 10.87523
(420.39, 14.10, 323.20) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 10.87582
(420.39, 14.10, 323.20) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 10.87803
(420.39, 14.10, 323.20) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 10.88186
(420.39, 14.10, 323.20) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.95374
(420.39, 14.10, 323.20) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.96636
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759428
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.805896
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854017
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903841
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95542
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008815
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064082
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12129
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18053
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241859
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313343
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387972
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465355
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545623
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628949
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715401
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805166
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898441
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995352
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096056
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200861
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30989
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423357
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541616
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657575
(420.39, 14.10, 323.20) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 10.84358
(420.39, 14.10, 323.20) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 10.84415
(420.39, 14.10, 323.20) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 10.84634
(420.39, 14.10, 323.20) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 11.26665
(420.39, 14.10, 323.20) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.05619
(420.39, 14.10, 323.20) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.06898
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774219
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821022
Î(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869478
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919612
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971528
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025251
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080904
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138483
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203931
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274181
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347038
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422594
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500912
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582173
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666496
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754047
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844904
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939359
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037485
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139533
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245662
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356119
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471108
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590929
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133687
(420.39, 14.10, 323.20) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 10.91993
(420.39, 14.10, 323.20) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 10.93696
(420.39, 14.10, 323.20) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 10.95569
(420.39, 14.10, 323.20) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.15145
(420.39, 14.10, 323.20) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.16229
(420.39, 14.10, 323.20) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.17526
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.789687
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836807
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885567
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936087
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988354
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042456
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102053
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168304
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236959
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308076
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381843
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458302
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537607
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619877
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705257
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793921
(420.39, 14.10, 323.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885968
