¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ (337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.527063
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.64285
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.031636
í (337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.463429
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.922383
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.461979
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.13261
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.0746
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.24819
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.74167
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.62674
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.76131
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.687023
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.979809
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.300547
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.653381
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.043311
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.46801
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.930159
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.478928
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.16024
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.10815
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.28936
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.79118
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.69095
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.11849
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.694761
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.988278
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.30985
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.663648
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.054696
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.468351
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.938879
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.495414
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.18833
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.14046
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.32904
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.83874
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.75272
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.46138
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.702299
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.996526
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.318915
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.673652
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.058626
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.468419
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.947231
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.514204
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.21564
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.1715
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.36718
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.85181
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.81196
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.709631
„!(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.004553
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.327734
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.683387
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.058442
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.475331
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.958794
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.533959
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.24212
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.20126
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.40376
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.89784
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.8686
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.716756
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.012353
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.336306
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.687203
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.058015
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.482121
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.972062
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.553165
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.26776
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.22968
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.43873
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.94187
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.91865
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.72367
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.019923
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.34463
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.686591
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.057338
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.488577
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.984894
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.571807
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.29253
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.25676
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.47206
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.98388
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.91547
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.730374
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.027261
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.34875
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.685757
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.06278
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.494688
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.997287
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.589881
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.31643
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.28248
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.50373
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.02381
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.96734
í (337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.736862
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.034365
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.347784
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.684695
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.06796
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.500519
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.009231
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.607369
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.33943
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.30679
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.53369
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.06161
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.01649
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03416
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.743132
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.039114
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.34662
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.683418
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.072829
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.510713
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.020722
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.624268
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.36152
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.32969
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.56191
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.09724
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.06286
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40335
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63601
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.749185
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.037865
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.345249
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.686938
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.077389
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.520498
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.031756
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.640572
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.38268
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.35115
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.58838
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.13067
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.10638
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02134
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28056
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.754822
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.036431
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.343683
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.69077
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.081633
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.529874
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.044502
È (337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.656268
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.4029
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.37102
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.61305
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.16185
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.14702
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54066
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69524
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16235
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.753339
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.034811
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.34191
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.694315
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.085564
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.538833
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.057685
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.671342
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.42216
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.38891
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.63591
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.19076
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.1847
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2403
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.139
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73265
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.751685
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.033013
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.343183
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.697577
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.08918
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.547372
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.070318
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.686813
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.44045
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.40528
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.65694
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.21736
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22207
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69908
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66095
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70047
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.749866
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.031031
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.345879
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.70055
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.096387
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.555487
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.082394
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.701977
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.45775
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.4201
¯ (337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.6761
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.2416
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25678
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70405
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62063
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66735
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.747879
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.028862
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.348312
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.703238
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.103244
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.563174
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.093908
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.716396
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.47406
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.43429
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.69338
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.26348
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28831
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70583
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57649
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63337
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.745721
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.027635
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.350487
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.705635
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.109717
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.57043
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.104855
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.730063
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.48935
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.44992
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.70876
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.28296
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31663
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70443
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5316
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57022
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.743403
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.029374
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.352397
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.707743
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.115803
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.577253
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.115229
(337.16, 7.02, 311.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.742974
