¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.05691
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605273
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848538
‚(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111459
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396554
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706649
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045141
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416042
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824209
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269509
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776769
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33706
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96719
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4343
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91583
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07607
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7432
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28528
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06531
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90274
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75074
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07787
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61227
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856078
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11965
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405455
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716331
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055742
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427687
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837025
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28801
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792606
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35482
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98728
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47454
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01098
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25759
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80799
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35717
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23796
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95516
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7289
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71855
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619253
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863601
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127787
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414303
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72598
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066282
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43926
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849833
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303785
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808419
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37255
†(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00728
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5156
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16275
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36414
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87599
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43084
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28747
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00924
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78589
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2946
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626196
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871058
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135883
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423089
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735575
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076792
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450795
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862543
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317892
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82416
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39019
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02721
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55748
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31749
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42509
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94562
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50633
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33847
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07874
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84464
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98683
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633051
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878514
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143966
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431828
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745131
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087236
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462282
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875188
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331949
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839809
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40779
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04707
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60021
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47526
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46442
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0169
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58362
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39102
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19478
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90517
¦(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68532
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764626
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95665
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157555
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368277
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594951
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842065
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116192
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413437
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.738009
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.089612
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.473313
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.904277
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.389747
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00157
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56136
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28651
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12908
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02035
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0766
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19207
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90948
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61349
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21399
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.20465
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.18171
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.16197
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.14541
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.13204
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.12184
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.11479
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.1109
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764134
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955062
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154936
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365465
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591922
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840443
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114215
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411286
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736012
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.086564
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.469959
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.902293
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387534
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.929011
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5568
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27955
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12103
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01763
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05581
à(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21499
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49719
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58046
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19511
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.00612
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.98346
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.96397
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.94764
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.93445
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.9244
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.91748
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.91369
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.763664
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953519
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152394
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362734
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588984
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838881
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112312
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409215
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.734094
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.083631
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.466733
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.900411
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.385435
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.926389
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61041
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27268
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11309
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01513
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03582
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23824
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47099
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54796
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15505
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.81436
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.79196
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.77271
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.75659
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.74358
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.73369
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.7269
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.7232
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762467
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952019
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149928
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360086
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.586134
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837378
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.110482
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407221
Ë(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732226
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.08081
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.46363
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.898627
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.383426
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.923897
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54019
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2659
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10524
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01284
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01663
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26181
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44518
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51598
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11444
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.62913
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.60699
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.58797
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.57204
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.55921
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.54946
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.54279
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.53918
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76111
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950564
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147542
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357524
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583375
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835939
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108726
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405309
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729757
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.078106
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461719
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.896946
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.381171
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.921535
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53889
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31331
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09751
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01076
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99823
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31149
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41983
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48459
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07454
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.45019
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.4283
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.40949
(325.59, 7.50, 368.37) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.39376
