¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(408.31, 6.84, 365.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16273
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945939
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.402246
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.886606
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.505798
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23246
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12289
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26518
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74875
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64626
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24819
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48008
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4551
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.353627
†(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502033
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659769
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827712
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031388
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.226257
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435129
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675143
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932638
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186082
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.518319
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871951
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.312296
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.785805
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.383923
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07298
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92598
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01828
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43213
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24053
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81257
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06568
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01696
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97451
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.330999
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.47803
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.634266
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800569
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998146
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191641
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398029
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626005
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.884863
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134607
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451599
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.799502
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220134
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.687388
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265226
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.918133
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73558
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78581
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12921
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8547
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38686
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57004
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6335
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60732
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.308702
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.454386
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609153
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773847
ÿ(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963636
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157595
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361554
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580503
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837996
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084138
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381958
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72856
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12977
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591292
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.149609
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767755
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56737
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57309
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84225
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48741
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45765
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10266
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23367
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24676
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.286733
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.431098
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584424
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.747542
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929556
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124108
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325692
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542009
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79202
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034654
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313565
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659086
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041323
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.497445
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.036965
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.621669
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40468
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36782
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57835
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13739
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03239
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64569
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84907
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83254
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.26509
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.408161
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.560075
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.721651
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.895899
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091174
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290436
ƒ(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504181
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746916
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.986135
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.246393
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591046
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.954746
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.405783
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.927201
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.495538
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24696
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16965
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32488
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80451
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62834
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19255
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45894
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43752
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.243772
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.385573
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.536104
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696166
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866662
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058786
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255779
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467011
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702672
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938564
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192778
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.524408
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.878861
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316246
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.819071
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.374346
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09401
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97825
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08128
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49191
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24402
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34711
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97386
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05651
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94062
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.222776
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.363331
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.512506
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671087
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839959
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026937
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221711
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430487
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659269
ş(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891922
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142523
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459138
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.807144
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.228772
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.708532
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.256388
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.945644
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7933
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84702
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19296
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87806
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88424
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52326
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64747
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6079
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.201359
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.341432
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.489278
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646407
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813691
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995619
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188224
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394602
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616694
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846191
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093277
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395207
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736955
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143306
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600712
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.141559
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.801675
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61451
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61689
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90683
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5189
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4481
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06469
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26794
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21937
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.178033
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.319874
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.466417
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.622125
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787852
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997559
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203131
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423693
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62926
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816217
¥(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.045018
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332581
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668259
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059791
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.503739
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.029751
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.661931
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43894
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39254
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62458
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1708
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03398
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.21318
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91634
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84518
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.160645
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.298653
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.48052
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.713764
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136483
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316354
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508091
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712879
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932021
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072164
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168531
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.362314
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60102
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978174
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.41273
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.920864
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.526252
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26318
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17657
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35372
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83801
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64033
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74081
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44348
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50632
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.212932
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.603235
(408.88, 6.93, 365.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75739
