¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198431
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31709
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55815
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52673
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64368
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615103
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860857
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126691
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415104
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730168
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085537
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461175
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870948
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323835
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738725
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932276
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13521
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34819
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57193
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80721
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05488
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19297
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32308
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45803
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61347
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82232
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04064
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26902
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50815
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5751
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88035
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616299
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862159
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128104
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416606
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730887
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086318
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459708
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869323
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323287
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764309
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958964
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16311
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37733
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60242
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83914
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05275
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17792
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3077
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44224
¸(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58177
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7796
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99627
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22293
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.489
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62529
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24351
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617463
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863396
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129442
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418067
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732286
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085991
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458179
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86763
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325632
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790871
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986705
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19204
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40761
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63412
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87235
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03948
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16434
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29376
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42795
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56709
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73863
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95376
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17873
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52986
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67461
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618553
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864592
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130719
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419488
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733803
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084535
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456558
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868723
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327869
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818455
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01547
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2221
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43905
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66697
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90679
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02761
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15219
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28127
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41515
µ(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55399
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69942
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91304
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13645
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57201
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72484
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619572
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865703
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131939
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420798
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735251
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082982
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455597
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870646
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330015
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841087
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0453
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25324
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47159
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70108
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89714
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01711
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14143
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27027
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40384
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54237
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68609
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87411
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.096
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61547
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1276
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620541
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866767
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133072
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422057
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736608
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081388
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457198
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872426
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331995
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843333
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07617
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28551
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50534
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7364
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88825
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.008
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13208
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26068
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39404
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5323
·(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67575
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83693
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05737
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66017
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621492
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867781
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134161
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423207
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737897
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081674
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458763
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874138
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333885
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845428
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10813
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31889
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54026
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76531
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8807
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00025
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12415
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25257
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3857
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52372
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66694
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81556
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02058
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70626
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62235
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86869
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135169
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424319
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739102
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082969
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460208
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875731
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33566
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847411
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14116
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35342
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57641
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75922
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87448
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99386
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11759
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24584
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37883
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51669
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65972
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8081
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98556
¸(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84733
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623148
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869545
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136112
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425333
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740202
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084197
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461545
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877252
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337297
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849272
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17532
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38915
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61373
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75444
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86955
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98884
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11244
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24056
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37341
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51113
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65402
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80228
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95616
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09445
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623907
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870358
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13699
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426277
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741267
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085355
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462807
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878627
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338861
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850956
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21059
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42599
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63985
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75092
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86598
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98518
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1087
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23672
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36944
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5071
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64985
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80165
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60034
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624601
(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87111
