¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ (441.93, 14.36, 266.20) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 5.346942
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88981
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00496
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31745
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82563
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6019
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.7495
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.36758
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798542
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990755
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197104
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419171
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658772
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918028
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199407
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505814
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.840682
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.208111
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613016
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.060129
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.54943
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09036
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68923
›(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36065
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09891
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93262
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89199
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00752
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32048
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8279
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60474
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.74999
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.37189
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799686
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991983
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198424
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42059
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660307
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919691
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201215
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507785
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84284
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.210484
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.615635
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.063003
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.551803
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09282
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69198
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3634
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10088
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93489
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89461
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01058
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3241
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83099
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60707
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.75174
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.3778
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800868
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99325
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199784
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422058
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661891
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921407
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203079
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509819
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845067
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.212932
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61834
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.065971
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.554309
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09545
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69492
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3664
¡(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10318
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93753
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89766
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01414
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32833
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83488
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6095
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.75476
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.38531
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802085
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994554
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201188
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423568
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663522
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923175
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.205001
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511915
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847363
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.215453
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.621125
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.069036
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.556948
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09825
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69806
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36967
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10581
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94053
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90113
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01821
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33315
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8396
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61296
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.75902
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.39441
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803337
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995897
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202631
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425122
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665202
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.924995
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206979
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.514072
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849724
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.218051
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.623993
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.072194
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.559721
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10122
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7014
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37319
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10876
¢(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94391
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90504
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02278
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33857
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84504
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61745
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.76455
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.40512
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.804625
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997277
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204113
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42672
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666928
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.926866
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209012
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516291
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.852153
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22072
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.626941
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074909
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562627
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10436
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70493
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37696
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11204
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94767
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90938
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02785
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34458
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85111
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62296
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.77134
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.41743
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.805947
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998695
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205637
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428363
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668703
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928787
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211102
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.518568
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.854648
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.223464
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.629971
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.077641
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.565664
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10768
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70865
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38099
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11564
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95179
Ÿ(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91415
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03343
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35119
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85802
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62949
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.7794
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.43209
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807306
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000152
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207202
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430049
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670524
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93076
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213246
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520907
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.85721
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226281
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.633081
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.080488
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.568837
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11117
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71256
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38528
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11957
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95629
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91935
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03952
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3584
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.86577
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.63704
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.78872
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.44864
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808698
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001644
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208807
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431777
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672392
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932785
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215446
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523308
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859838
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229169
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.636272
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.083456
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.57214
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11483
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71667
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38969
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12382
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96116
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92499
›(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0461
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36621
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87437
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.64562
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.7993
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.46677
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810125
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003175
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210452
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433549
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674306
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934859
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217701
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.52577
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862532
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.232131
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639545
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.086544
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.575578
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11866
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72097
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39373
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1284
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9664
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93106
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0532
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37462
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8838
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65524
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.81115
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.48651
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.811588
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004742
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212137
(441.66, 14.27, 267.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435365
