¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.25694
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34783
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04196
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84564
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77554
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83616
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09811
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66424
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56454
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.97535
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.21543
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775999
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973651
î(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185925
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414832
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663296
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933596
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227876
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549422
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.907085
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.30408
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.73729
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.215958
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.750206
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3488
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04485
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84915
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77723
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83795
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10352
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67172
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57285
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.98894
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.23107
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776588
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974247
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186565
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415526
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664258
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934642
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229018
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550671
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.908612
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.305771
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738067
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.216825
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.751103
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34982
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04776
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85265
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77896
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83982
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10895
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68018
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58132
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99962
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.24665
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777186
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974857
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187222
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416234
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665233
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935701
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230173
í(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.551934
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910137
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.307459
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738866
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.217717
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.752046
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35202
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05068
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85615
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78075
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84176
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1144
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68861
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59005
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.01032
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.26215
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777792
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975482
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187896
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416961
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666222
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936775
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231342
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.553218
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.911658
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.309141
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739691
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.218638
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.753026
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35458
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0536
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85964
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78259
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84379
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11988
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.697
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59923
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.02105
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.27759
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778404
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976122
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188584
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417825
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667221
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937861
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.232528
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.554513
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.913175
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.309998
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.740541
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.219583
î(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.754046
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35715
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05654
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86312
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78447
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84589
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12537
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70536
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60854
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.03178
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.29294
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.779025
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976776
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189289
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41876
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668234
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938962
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233731
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555829
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914689
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.310787
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.741414
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.220559
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.755111
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35972
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05948
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8666
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78641
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84807
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13089
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71369
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61798
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.04254
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.30822
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.779654
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977444
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190009
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419707
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669261
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940077
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234944
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557159
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.916199
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311596
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.742312
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221563
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.756214
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36231
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06243
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87006
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7884
ë(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85033
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13642
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72197
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.62753
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.05332
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.32342
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.78029
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978127
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190744
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420666
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670298
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941205
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.236175
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558506
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917705
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.312427
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743234
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.22259
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.757358
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3649
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06539
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87352
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79043
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85267
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14197
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73022
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63721
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.0641
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.33853
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780934
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978824
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191494
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421634
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671348
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942347
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237419
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55987
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.919206
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313279
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744179
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.223645
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.758542
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36749
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06836
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87697
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7925
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85509
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14753
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73842
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64701
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.07491
ì(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.35355
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781586
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979536
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192261
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422614
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672409
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943501
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.238679
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561248
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.920702
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314155
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745151
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.224728
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.759767
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3701
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07133
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88041
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79463
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85758
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15312
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74659
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.65693
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.08571
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.36849
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782245
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98026
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.193041
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423605
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673484
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944669
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239952
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562641
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.922193
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31505
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.746143
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.225836
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.761029
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37271
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07431
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88322
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79681
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86177
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15872
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.7547
(327.46, 7.33, 383.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.66696
