¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(372.15, 8.70, 340.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.95976
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47725
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55806
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64198
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72908
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81943
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91315
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01034
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11105
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21574
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09131
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34818
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625541
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915765
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229139
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570101
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961036
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38512
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843896
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35153
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91605
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48774
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19575
†(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90945
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56628
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01954
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04212
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0669
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0939
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14602
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21673
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2903
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36678
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44625
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52881
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61451
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70343
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79565
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89122
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99039
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09308
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106834
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364949
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643682
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939436
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254795
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598455
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992182
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416021
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878062
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38941
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95829
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56263
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28559
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99188
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65755
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04807
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07079
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09572
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12289
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15224
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18385
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21772
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26004
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33825
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41946
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50377
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59127
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68208
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77622
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8738
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97494
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122387
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381747
ˆ(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661851
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963202
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280605
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626959
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023449
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447115
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912366
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42748
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00079
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64306
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37667
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07583
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70586
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07872
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10165
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12674
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15402
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18357
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21536
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24941
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28581
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32447
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36552
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40899
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48299
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57241
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66511
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76124
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86088
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137984
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398572
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680056
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985033
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306584
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65556
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053263
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47834
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946891
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46579
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04358
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72451
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46902
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16129
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71538
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11155
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13462
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15991
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18739
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21709
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24907
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28335
‡(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31991
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35883
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40012
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44378
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48987
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53848
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58957
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65254
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7507
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153637
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415437
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698296
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004849
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332704
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684257
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081787
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509768
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98155
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50434
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08663
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80706
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56264
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24831
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72601
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14624
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16976
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19526
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22293
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25286
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28505
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31952
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35633
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39546
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43699
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4809
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52725
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57612
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62748
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68141
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73791
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169273
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432308
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716555
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024705
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358991
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713079
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110474
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541313
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01645
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54312
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12138
†(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81482
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6575
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33691
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73778
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15877
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20712
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23279
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26069
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29086
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32329
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35798
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39503
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43441
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47617
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52036
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56698
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61612
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66775
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72198
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77884
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184925
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449234
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734896
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044578
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381422
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741983
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139272
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05153
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58207
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12427
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75521
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75367
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35519
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75069
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17253
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24675
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27262
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30076
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33112
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36379
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39873
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43604
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47567
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51771
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56216
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60909
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65851
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71049
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76501
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82219
†(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200601
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466129
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753181
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064491
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403097
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770756
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168186
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604849
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08676
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62123
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12768
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69435
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85117
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36842
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76476
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1875
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28859
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31472
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34306
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3737
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40661
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44183
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47938
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51931
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56165
(371.88, 8.72, 339.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60641
