¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89882
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.29057
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355586
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.423016
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.492992
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565671
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641108
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719506
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800995
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9969
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262962
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554735
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550653
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635665
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009988
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.430246
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.90536
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.446733
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.063827
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.77663
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61283
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60736
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07486
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57853
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4696
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28043
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34994
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42269
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50792
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59758
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6909
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.788
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.289467
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.35447
Ê(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.421845
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491804
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564412
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639861
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718201
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799644
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975233
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239267
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5287
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576487
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616189
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975573
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391504
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.861428
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.395713
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.002332
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.705005
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52836
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50803
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92135
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42013
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31134
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31136
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39091
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47395
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56052
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65068
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74456
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84218
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.288843
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.353764
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.421143
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49109
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563686
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63909
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717408
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798819
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953812
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215821
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502974
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603512
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632117
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941611
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353296
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818129
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343199
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.941875
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.634659
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44724
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41534
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77147
ç(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27822
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15699
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34608
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43472
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52703
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61613
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70687
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80132
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89955
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.28584
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.353548
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.42092
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490867
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563446
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638841
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717167
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798577
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932667
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192677
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477564
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631754
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648941
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908093
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.315609
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775412
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.291518
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882432
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.56725
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37119
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31787
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62512
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12559
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00649
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37738
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46638
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55901
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65539
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75557
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85968
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96011
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.259435
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348556
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.421206
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491094
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563717
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639124
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717445
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798884
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9117
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169835
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452491
Ã(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661239
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666677
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875018
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278444
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730761
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240664
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825583
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.503766
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29652
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22237
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32193
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97199
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82326
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41151
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50084
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59384
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6906
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79115
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89567
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00418
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233578
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.321717
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.413672
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491882
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.56449
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63993
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718252
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799716
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891035
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147233
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427736
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691986
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685333
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842384
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241795
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.686791
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.19212
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.771839
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.44137
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22321
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12885
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20914
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82215
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63087
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44843
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53813
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63155
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72869
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82969
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93465
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04359
Ñ(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.208376
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295527
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.386475
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.481426
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565758
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641228
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71962
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.801124
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885861
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124929
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403263
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709159
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707044
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810186
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204003
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644888
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.14607
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.718966
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.380047
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14833
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03726
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09886
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67597
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44354
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43925
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57836
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67215
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76973
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87119
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9766
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08606
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.183733
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.269955
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.359912
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453783
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.551894
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643065
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721525
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.803081
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887866
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102874
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379104
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682572
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740324
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783607
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167493
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605023
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.100733
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666956
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.319778
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07255
Ş(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94756
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99103
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5333
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24121
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26904
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62145
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71572
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81375
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91571
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02161
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13156
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.159668
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.244987
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33395
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.426844
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523872
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625276
