¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(332.34, 7.49, 364.76) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.29959
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326339
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564619
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823311
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104271
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409108
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743194
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.109278
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523841
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.975549
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.492359
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05313
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68432
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39869
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23784
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21329
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32769
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65572
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77837
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.09277
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.07222
Ş(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.05411
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.03843
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.02518
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.01433
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.00589
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.99984
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.99619
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.99492
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724917
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.91219
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113072
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329448
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567845
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826811
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108139
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413266
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747748
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.11436
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.528378
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.981297
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.498132
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05902
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69134
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40673
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2446
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21674
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33348
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66215
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79504
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.11695
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.09636
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.07821
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.06251
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.04923
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.03836
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.02991
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.02384
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.02018
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.0189
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727717
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915191
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.116293
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332596
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571113
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830353
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111995
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41748
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.752366
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119512
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532958
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.987134
ó(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.503295
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06501
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69852
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41492
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25272
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22027
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33952
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66888
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81318
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.14361
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.12298
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.1048
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.08907
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.07576
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.06487
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.05639
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.05031
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.04663
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.04535
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730565
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918239
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119567
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336055
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574419
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833939
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115895
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.421745
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757041
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124731
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.537577
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.993058
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.508194
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07109
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70585
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42326
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26102
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22386
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34581
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67594
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83288
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.17278
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.15211
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.1339
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.11813
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.10479
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.09387
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.08537
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.07927
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.07558
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.07429
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733458
´(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921339
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122895
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339636
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577772
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837566
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119842
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426131
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761776
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.130021
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.542234
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.999071
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.513133
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07726
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71331
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43174
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26949
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23092
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35236
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68333
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8541
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.20449
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.18377
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.16551
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.1497
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.13633
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.12539
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.11686
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.11075
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.10704
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.10574
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73632
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924488
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126276
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343276
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.581307
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841237
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123836
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.430614
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.766571
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.135382
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.546931
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00517
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518118
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08353
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72089
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44038
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27814
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2395
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35915
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69102
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93294
æ(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.23876
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.21799
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.19968
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.18383
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.17043
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.15945
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.1509
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.14476
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.14104
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.13973
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73881
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927686
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129709
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346972
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584884
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844948
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127874
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.435152
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77142
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.140808
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.551665
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.011356
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.523139
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09029
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72861
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44915
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28696
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2483
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3662
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69906
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07448
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.2756
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.25478
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.23643
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.22053
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.20709
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.19608
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.1875
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.18134
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.17761
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.17629
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741331
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930932
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133196
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350725
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588502
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8487
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131957
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.439745
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776329
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.146303
í(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.556437
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.017625
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528201
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09745
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73645
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45808
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29595
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25729
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3735
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70745
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21963
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.31507
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.29418
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.27578
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.25983
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.24635
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.2353
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.22669
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.22052
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.21676
(332.03, 7.52, 365.23) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.21543
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743885
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934227
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136734
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354534
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592163
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852493
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136085
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.444395
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781295
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.151865
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.561247
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.023983
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.533306
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10473
