¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(335.58, 7.37, 318.18) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.77133
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044326
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383134
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757228
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.164112
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.60917
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.106985
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.667437
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30303
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02985
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8689
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85928
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02427
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48148
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2422
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.45222
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.37181
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.369827
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553786
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751684
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.968128
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206134
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464918
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747275
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056521
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396555
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77209
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.180536
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.627485
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.127536
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.690654
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32947
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06022
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90414
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90098
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07244
î(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54207
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31712
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.55626
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.49708
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.376752
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561227
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759698
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976743
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215487
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475106
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758411
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.068745
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.410009
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.786991
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197051
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.645906
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.148212
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.714022
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35608
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0908
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93964
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94298
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12103
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60311
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39277
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.66132
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.62505
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.383706
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.568698
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767747
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985373
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224856
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.485313
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769571
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080995
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423495
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801933
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.213658
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664435
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.169012
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.737532
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38287
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12159
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97541
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98529
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17002
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66457
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.46916
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.7674
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.7549
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390686
í(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.5762
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775828
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994015
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234241
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495537
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780752
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093271
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437013
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816911
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230353
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.683066
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189933
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.761189
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40983
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1526
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01144
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0279
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21943
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72647
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54628
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.8745
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.89283
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.397693
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583729
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783942
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002668
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243638
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505778
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791952
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.10557
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450559
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831922
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247135
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.701799
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.210973
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.784989
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43696
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18381
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04773
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07081
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26924
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7888
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62412
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.98261
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87108
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.404725
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591288
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792086
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011331
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253047
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516033
ì(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803168
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117888
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464132
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846968
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.264003
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.720631
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.23213
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.808927
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46427
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21524
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08427
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11366
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31945
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85154
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7027
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.09175
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411781
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.598873
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80026
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020003
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262468
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526301
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814403
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130228
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477729
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862042
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.280953
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.73956
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.253404
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.833004
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49173
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24686
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12107
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15602
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37007
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9147
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78201
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.20189
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.418859
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606483
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808462
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028683
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271898
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536581
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825651
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142586
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491348
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877146
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.297985
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758585
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.274788
ñ(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.857214
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51937
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27868
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15811
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19869
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42108
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97828
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.86204
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84538
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.42596
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614117
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.816692
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037369
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281335
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54687
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836911
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154953
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.504988
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892275
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.315094
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.777702
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.296284
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.881556
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54716
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31071
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1954
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24167
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47249
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04225
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94279
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95662
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.433083
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.621777
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824948
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04606
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290781
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557169
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.848183
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167327
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.518647
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.907427
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.332283
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.79691
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.317888
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.90603
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57511
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34293
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23294
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28495
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52429
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10662
“(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02426
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06906
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.440226
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.629457
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83323
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054753
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30023
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567474
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859464
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179712
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532322
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.922602
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.349545
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.816208
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339599
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.93063
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60321
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37533
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27072
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32852
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57647
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17138
