¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
» (407.95, 7.41, 367.43) (384.68, 2.04, 354.46) (8.16, 2.90, 6.63) Truck 6.981957
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160004
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371154
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598297
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843292
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108248
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395724
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70865
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050446
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42529
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838126
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294967
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803168
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35289
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86462
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43134
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08258
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74214
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46592
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95777
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97664
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07359
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17435
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27898
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38757
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5002
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61704
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73817
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86374
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99386
…(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12868
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157675
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368632
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59558
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840347
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10507
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392279
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704873
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046359
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420798
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833162
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289463
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796993
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34691
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85803
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42404
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06752
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72709
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44907
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19737
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95485
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96787
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06475
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16537
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26985
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37832
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49088
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60761
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7286
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85403
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98403
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11867
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155356
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366154
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592882
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837429
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101929
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388855
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701135
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042246
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416307
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828201
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28397
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790874
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34123
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85176
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41712
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05285
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71265
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4329
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19571
…(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95299
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97959
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05843
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15899
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2634
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37179
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48425
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6009
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7218
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84713
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97704
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11158
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153047
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363659
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590202
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834565
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098794
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385452
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697464
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038192
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411842
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823271
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278515
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784781
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33588
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84586
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41056
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03917
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69883
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41748
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19501
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95223
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79729
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05467
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15517
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25957
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36791
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4803
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5969
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72209
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85199
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98655
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12597
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150747
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361176
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587568
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831666
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095695
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382068
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693771
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034167
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407404
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818397
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273096
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77874
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33085
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84034
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40484
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.036
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7046
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43328
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23644
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00753
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86946
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24185
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.349
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46019
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57553
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69512
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81909
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94757
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08068
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21854
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36133
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148483
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358732
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58492
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82882
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092628
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378731
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690112
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030197
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403018
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813546
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267711
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772747
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33495
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85327
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42166
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05479
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76379
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49956
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31686
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10212
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97538
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45759
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56753
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68159
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79989
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92257
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04966
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1814
„(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31786
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4592
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60558
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146197
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356297
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582287
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825968
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089534
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375408
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686459
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026194
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398651
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808749
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262356
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766771
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32882
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86881
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4389
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07401
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82412
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56716
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39004
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19898
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08393
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68116
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79405
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91112
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03253
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15839
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28883
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42396
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56395
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70893
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85365
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143944
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353899
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579694
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823162
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086503
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3721
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682862
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022242
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394335
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803943
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257059
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760868
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3228
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88472
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4566
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09376
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88555
‚(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63611
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46471
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29814
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19516
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9129
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02888
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14914
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27385
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40305
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53695
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6757
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81941
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93472
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04395
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141697
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351478
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577112
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820405
