¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378176
(377.96, 14.83, 275.01) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 17.31403
(377.96, 14.83, 275.01) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 17.29418
(377.96, 14.83, 275.01) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 21.93589
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835676
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025906
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229939
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449298
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685668
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941101
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217923
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507366
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820705
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162639
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537148
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937825
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36948
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846527
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37632
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96813
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63335
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.13281
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.95578
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.63916
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.68534
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.67055
à(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.65754
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.6463
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.00215
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.13947
(377.96, 14.83, 275.01) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 17.09074
(377.96, 14.83, 275.01) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 17.06881
(377.96, 14.83, 275.01) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 17.04948
(377.96, 14.83, 275.01) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 20.42246
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829233
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019037
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222591
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441377
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677099
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931841
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207885
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495203
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80745
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148129
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521246
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918826
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348572
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823297
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35053
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93925
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60083
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34948
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.89884
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.8702
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.84333
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.8182
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.75895
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.7476
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.93605
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.93106
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.91252
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.14394
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.12874
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.13114
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822908
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012233
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215268
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433518
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668628
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922691
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196903
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483182
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794355
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133838
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505583
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900127
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327933
ø(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800518
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32517
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91086
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.77626
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.74477
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.71507
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.68712
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.6609
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.63639
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.61357
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.04543
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.75123
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.73141
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.71179
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.70984
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.70964
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.71118
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.71448
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816615
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005519
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208045
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425729
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660263
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913599
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185963
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471286
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781477
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119749
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490121
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881727
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307669
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778114
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30022
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.6313
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.59875
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.56798
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.53895
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.51165
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.48605
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.46213
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.43988
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.41927
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.84507
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.82979
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.81882
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.81687
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.81668
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.81826
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.8216
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.810398
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998853
æ(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200901
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418025
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651942
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904628
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175177
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459632
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768751
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105862
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474886
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863649
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28777
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75607
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27571
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.46039
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.42855
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.39846
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.37008
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.34339
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.31838
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.29502
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.2733
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.33675
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.67239
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.65475
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.69141
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.74036
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.79148
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.84483
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.9325
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804218
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992252
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193826
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410401
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643747
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895735
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164546
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448095
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756209
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092154
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459865
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845877
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268195
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734421
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25166
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.29643
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.26527
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.23582
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.20805
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.18195
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.1575
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.13467
é(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.11718
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.39395
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.5451
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.54161
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.79917
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.84906
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.90116
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.95551
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.04731
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798137
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98573
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186822
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402881
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635606
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886981
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15405
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436724
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743826
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078659
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445074
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828377
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248985
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713184
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22804
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.32373
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.15541
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.07967
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.0525
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.02695
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.01912
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.10965
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.20337
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.44798
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.44294
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.43946
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.91072
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.96159
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.01471
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.0701
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.16619
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792104
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979256
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179887
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395434
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627573
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878298
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143723
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425503
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73164
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065373
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429932
ú(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811222
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230062
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692296
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20482
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.45896
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.2865
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.13661
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.11914
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.10325
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.10484
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.19704
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.29249
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.38176
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.42394
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.46803
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.02619
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.07809
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.13226
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.28575
(377.96, 14.83, 275.01) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.78472
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786141
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972894
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173055
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388071
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619636
