¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡ (437.28, 14.08, 299.67) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.306961
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 4.00319
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.993974
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.985394
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.977444
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.970116
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.963406
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.957308
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.951818
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.946932
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.942644
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.737357
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.734419
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.732043
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.730226
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.728966
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.728264
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.728119
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.728529
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.729498
› (437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.731023
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.733107
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.735752
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.738959
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.74273
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.747068
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.751978
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.757462
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.763525
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.770171
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.996612
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.985693
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.938567
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.92939
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.920841
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.912911
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.905594
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.898886
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.892782
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.887275
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.882363
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.679561
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.676019
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.673029
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.670593
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.668706
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.667369
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.666581
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.666339
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.666645
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.667498
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.6689
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.67085
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.673351
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.676405
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.680014
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.68418
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.688906
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.694197
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.700057
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.706489
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.933966
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.923117
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.876541
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.867406
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.858889
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.850982
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.84368
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.836978
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.83087
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.825351
  (437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.820417
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.620757
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.617177
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.614142
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.611651
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.609702
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.608293
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.607424
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.607093
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.607301
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.608047
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.609333
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.611159
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.613526
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.616436
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.619892
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.623896
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.62845
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.63356
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.639228
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.645458
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.873798
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.826686
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.816977
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.807885
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.799402
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.79152
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.784235
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.777541
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.771432
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.765904
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.760953
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.564313
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.560699
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.557623
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.555083
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.553076
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.551602
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.550658
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.550245
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.550362
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.551008
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.552186
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.553894
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.556136
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.558911
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.562223
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.566075
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.570468
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.575406
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.580893
œ (437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.586933
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.815983
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.769404
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.759747
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.750699
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.742251
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.734396
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.727131
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.720447
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.714341
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.708807
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.703842
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.510103
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.506461
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.503348
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.500763
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.498704
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.497169
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.496157
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.495667
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.495699
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.496253
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.497329
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.498927
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.501051
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.5037
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.506877
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.510584
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.514824
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.519601
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.524918
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.530778
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.760396
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.714334
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.70473
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.695726
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.687315
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.679489
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.672244
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.665574
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.659473
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.653937
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.648961
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.458013
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.454345
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.4512
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.448574
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.446467
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.444876
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.4438
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.443239
› (437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.443192
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.443658
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.444639
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.446136
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.448148
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.450679
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.453728
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.4573
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.461396
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.46602
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.471175
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.476865
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.671517
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.661367
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.651816
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.642858
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.634484
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.626689
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.619467
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.612811
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.606717
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.601181
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.412142
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.407934
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.404244
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.40107
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.398407
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.396256
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.394614
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.39348
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.392852
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.392731
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.393117
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.394009
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.395409
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.397317
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.399735
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.402665
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.406108
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.410068
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.414548
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.41955
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.42508
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.620487
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.610398
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.600901
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.591989
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.583654
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.57589
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.568691
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.562053
œ (437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.555968
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.550433
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.363986
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.359766
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.356058
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.352856
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.350161
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.347969
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.34628
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.345091
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.344402
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.344212
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.344522
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.34533
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.34664
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.34845
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.350763
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.353579
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.356902
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.360733
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.365076
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.369934
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.37531
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.571361
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.561333
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.55189
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.543024
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.534729
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.526997
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.519823
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.513202
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.507129
(437.13, 14.12, 300.65) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.501597
