¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ç (376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.04717
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5949
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70562
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87059
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84782
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46801
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73254
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82509
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92712
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05539
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1883
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26947
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34291
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41982
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50027
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58433
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67205
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48219
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7228
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983045
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265376
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.572677
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902137
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260728
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.654764
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.089699
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528815
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0372
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64403
Ø(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0591
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85533
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75038
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74726
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88253
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11205
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9948
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.553
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64087
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7324
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82771
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92681
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05372
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18936
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32991
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47545
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57283
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6575
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74591
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50424
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746625
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00886
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29344
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.603288
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.937496
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299515
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.697495
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.136995
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.602114
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10949
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72559
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15965
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98261
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89645
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90287
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06356
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36077
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14595
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46579
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55275
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64333
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73757
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83564
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93758
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05745
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19599
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33944
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.488
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64182
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80103
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526381
Æ(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770555
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034799
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.321644
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634067
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973112
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338599
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.740573
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.184704
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.676611
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18272
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50224
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26168
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11238
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03847
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06182
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23377
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.617
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29943
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38197
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46802
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55766
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65097
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74804
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84898
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95382
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06664
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20816
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35467
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50634
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66341
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548612
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.794588
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060858
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349991
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.665008
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.008981
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.377981
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.784
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.232823
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.731515
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25687
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58609
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36518
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24468
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17915
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22421
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39585
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84319
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21974
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30146
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38666
Ã(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4754
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5678
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66395
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76388
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86774
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9756
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08758
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22598
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37567
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53062
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570929
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818721
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087034
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378474
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69611
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.043578
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.417656
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.827771
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.281351
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.785607
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33655
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67608
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47027
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37957
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32263
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39012
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58927
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9965
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14333
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22425
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30862
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3965
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48803
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58326
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68229
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7852
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89208
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00304
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11814
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24952
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40255
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592421
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842949
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.11332
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407086
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.727367
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.077855
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.457621
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.871885
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.330284
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.840186
â(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41068
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76922
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57685
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50566
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46902
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55964
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78683
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99331
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07008
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15018
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23376
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32086
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41157
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50593
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60409
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70608
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.812
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92199
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03615
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15452
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27898
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613757
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866908
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139717
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.435829
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758774
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112309
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.497872
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.916338
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.379622
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.895248
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47252
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86364
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68499
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62763
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61837
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73104
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98861
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9054
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98598
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07101
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15977
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24843
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33834
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43189
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5292
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63031
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73535
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84444
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95761
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07503
Å(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1968
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635147
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890069
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166218
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464695
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.79033
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.146942
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.538408
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.961127
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.42936
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.950792
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23391
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95927
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79471
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74438
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77074
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88174
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19473
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81838
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89804
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9811
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06802
(375.90, 8.10, 343.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15934
