¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.364736
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.514974
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.708371
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.916739
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.141845
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.385752
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021303
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337255
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684202
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068832
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516736
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049699
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655342
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28373
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13975
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9235
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83996
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16496
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.00398
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.160418
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.327771
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.507194
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.700003
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.907717
Œ (379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.132092
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.375171
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008067
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322783
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668289
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065602
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501275
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032178
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635363
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2554
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08894
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85804
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73399
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03359
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.99772
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.15373
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.320614
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.499516
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.691747
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.898815
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.122468
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.364736
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995017
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308499
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663105
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062452
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485882
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014776
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615506
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22751
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03849
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79373
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62993
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89657
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.992887
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.148801
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.315584
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.494381
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.686505
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.893463
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.117001
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.359151
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982081
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660347
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0594
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470568
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997429
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59576
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19993
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98837
² (379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73057
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52773
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74368
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.989757
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.145456
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.312004
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.490541
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.682375
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.88901
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.112187
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.353931
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970811
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297552
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657663
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056396
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456799
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980187
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576114
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17269
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93865
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66855
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44696
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59436
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.986694
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.142186
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.308504
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.486786
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.678338
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.884659
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.107484
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.348832
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968633
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295196
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655061
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051102
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44904
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963052
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552498
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14584
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88923
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60759
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37755
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44842
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.983702
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.13899
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.305084
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.483121
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.674395
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.880409
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.102889
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.343851
† (379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966536
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292914
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65251
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044274
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441515
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946017
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529075
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11935
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84023
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54777
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35711
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3058
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.980781
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.135871
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.301746
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.479539
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.670546
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.87626
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.098405
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.338988
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964518
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290668
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650049
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037647
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43419
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929035
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505921
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09319
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7916
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48902
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33768
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16645
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.97793
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.132827
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.298488
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.476047
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.66679
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.872212
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.094029
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.334246
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962553
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288501
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647666
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031231
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427092
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912184
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483091
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06742
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74333
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45555
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31866
« (379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0302
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.975151
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.129859
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.295312
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.47264
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.663129
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.868266
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.089766
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.329623
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960659
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286406
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645349
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024961
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420204
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895439
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460592
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04198
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70124
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43951
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28374
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89705
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.972443
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.126967
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.292219
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.46932
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.659562
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.86442
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.085609
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.325118
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958789
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284405
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643107
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018934
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413566
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878798
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438379
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01694
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67611
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42381
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24813
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81162
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.969805
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.124151
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.289205
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.46609
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.656089
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.860678
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.081565
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661184
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957013
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282413
ş(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64093
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013104
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407093
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862238
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41647
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992205
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67175
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40849
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21368
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77388
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.96724
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.121412
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.286275
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.462948
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.652711
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.857038
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.077631
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662746
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95529
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280498
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63883
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007445
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400864
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845797
(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394907
