¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(332.58, 7.48, 362.03) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.564726
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303248
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700327
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138739
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625195
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960098
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16008
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36984
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56876
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68034
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79593
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9157
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05986
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23895
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42574
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62057
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82396
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31345
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56537
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82696
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09868
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6723
…(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76232
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322283
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535763
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773808
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030892
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309475
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612151
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942231
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303576
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700716
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139149
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625647
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848092
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0433
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24791
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46264
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5986
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71226
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83003
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95206
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08643
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26791
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45717
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65466
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31898
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57103
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83278
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2242
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72421
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34395
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321975
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535948
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774021
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031163
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309718
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612435
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942581
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303915
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701059
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139565
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5575
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739481
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930055
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12976
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33926
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51944
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63124
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74708
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86707
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99146
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12041
„(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29973
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49164
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69193
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61299
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00394
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35273
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77924
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90537
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321705
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536148
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774212
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031384
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309945
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612733
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942847
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304233
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701406
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139949
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456322
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634148
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8203
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0153
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21976
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43434
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55274
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6667
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78477
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90713
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03397
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16549
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33458
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52924
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78735
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17102
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48585
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83747
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83371
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321424
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536352
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774418
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031572
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310205
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612979
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943141
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30455
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701775
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14034
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358095
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531957
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713871
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904333
‚(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.104
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31346
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47666
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58885
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70505
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82554
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95035
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07976
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21397
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37254
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57012
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30458
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6237
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95618
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76573
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321227
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53652
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774613
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031823
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310441
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613247
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943416
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304846
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702124
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137209
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262741
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432769
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610618
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796776
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991828
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19639
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40305
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51348
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62792
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74649
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8694
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99678
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1289
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26592
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41369
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61438
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7664
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10361
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70135
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321047
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53671
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774836
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032023
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310634
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613493
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943696
ƒ(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305151
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702425
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125712
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202687
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336561
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510473
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692507
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883137
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08296
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29259
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44051
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55324
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67003
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79108
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91651
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04661
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18154
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32149
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46671
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91413
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2562
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64057
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320865
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536905
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775018
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03224
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310883
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613718
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943964
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30544
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702768
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115303
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192086
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27157
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413314
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591369
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77777
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973069
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17792
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36988
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48092
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.596
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71528
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83885
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96704
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09992
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23774
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38078
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52925
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28839
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58326
„(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320724
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537069
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775199
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032458
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311112
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613947
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944223
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305729
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703083
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105965
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182556
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261879
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343942
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493264
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675603
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866596
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0668
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27691
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41097
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5244
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64194
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76376
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89004
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.021
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15678
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29774
(332.78, 7.47, 361.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44399
