¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è!(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.493723
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54418
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94945
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60923
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66004
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.74682
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539398
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042322
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677123
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32283
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89529
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93342
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23865
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04667
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51701
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9605
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72201
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79858
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583002
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091454
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7684
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3399
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97319
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06336
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29339
Ê(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10799
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49049
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61704
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83422
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93404
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626311
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143091
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859879
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35657
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08219
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1937
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34802
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16927
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46457
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27073
(417.81, 13.34, 328.19) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 20.91224
(417.81, 13.34, 328.19) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 20.88111
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669282
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221522
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977142
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37289
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19133
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32444
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40258
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23044
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4393
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10044
(417.81, 13.34, 328.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.6144
(417.81, 13.34, 328.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.71502
(417.81, 13.34, 328.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.81966
(417.81, 13.34, 328.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.9284
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711884
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299921
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09716
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3888
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30048
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45542
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45701
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29157
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41471
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07386
(417.81, 13.34, 328.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.18728
(417.81, 13.34, 328.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.28241
(417.81, 13.34, 328.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.38138
(417.81, 13.34, 328.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.4843
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754129
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378312
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21736
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42185
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4096
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58661
Ø(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51137
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35256
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39072
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.048
(417.81, 13.34, 328.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 18.93209
(417.81, 13.34, 328.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 18.93255
(417.81, 13.34, 328.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 18.9645
(417.81, 13.34, 328.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.06202
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795929
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456553
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33759
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51375
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51861
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71789
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56559
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41348
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39537
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02277
(417.81, 13.34, 328.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.06111
(417.81, 13.34, 328.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.06193
(417.81, 13.34, 328.19) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 22.25026
(417.81, 13.34, 328.19) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 22.31088
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862475
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534625
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45775
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60545
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62745
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70757
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51871
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77526
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4043
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99824
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 18.04025
(417.81, 13.34, 328.19) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 22.66874
(417.81, 13.34, 328.19) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 22.72946
(417.81, 13.34, 328.19) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 22.79391
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929403
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612505
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57776
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68502
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73609
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6811
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38731
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63321
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.414
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.66526
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.72944
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.79677
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.86728
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.96154
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996043
Ú(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690116
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69746
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73474
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84438
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65498
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25493
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4801
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42454
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.37022
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.43143
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.4957
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.56307
(417.81, 13.34, 328.19) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 23.66509
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062307
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767384
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81671
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78155
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95226
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62917
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14008
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31668
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.3333
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.25799
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.18589
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.20689
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.27131
(417.81, 13.34, 328.19) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 24.05364
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128147
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844279
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88245
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82531
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05963
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60369
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11256
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14368
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44802
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.39589
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.32304
(417.81, 13.34, 328.19) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.25336
(417.81, 13.34, 328.19) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 24.78831
(417.81, 13.34, 328.19) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 24.76451
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193577
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920712
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91242
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86597
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10876
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57856
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08541
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49107
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46102
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14822
½(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43853
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24868
(417.81, 13.34, 328.19) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 24.82179
(417.81, 13.34, 328.19) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 24.88096
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258499
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996672
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9413
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90348
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08573
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55373
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05864
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34364
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47478
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21455
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88372
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35183
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305973
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07206
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96906
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93775
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06301
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52927
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03221
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19814
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49911
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28166
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86916
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45345
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328465
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15383
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99568
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96874
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88523
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50512
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00613
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05457
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56108
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34949
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98924
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5535
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348474
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24334
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02116
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99633
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80837
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48131
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98043
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91229
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62375
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41815
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.108
»(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65191
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366024
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33147
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04546
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02052
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7334
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94913
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95511
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74215
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72976
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48756
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22529
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78545
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381038
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36067
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06856
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04129
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66029
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87326
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90121
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5726
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57315
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55774
(417.81, 13.34, 328.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34103
