°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˘ (381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.871374
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.171988
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.339383
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.525818
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73444
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961344
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227247
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518975
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840475
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19647
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592719
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049763
∫(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572224
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168663
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890741
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79905
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89315
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23793
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90045
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34431
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21406
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54522
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37719
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82238
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.721251
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.858213
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.004082
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.159805
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326375
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.507642
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714822
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94639
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210893
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500972
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82063
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174444
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568143
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018461
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536665
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127885
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852356
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74547
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83868
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18686
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89863
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43843
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34509
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75371
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41204
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.710166
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847304
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.992868
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.147841
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.313516
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491128
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.69541
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931555
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194656
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483171
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800928
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152596
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543772
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987421
∂(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50142
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090579
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814234
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69231
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77408
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13593
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86526
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53367
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47893
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57545
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44777
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.69857
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.834957
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.980238
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.135347
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.300896
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.477598
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677239
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916848
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178562
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465473
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781418
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130976
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519668
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956695
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46654
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058139
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776397
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63953
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71005
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06687
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8002
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63007
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61564
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84113
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48433
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.687125
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.822782
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.967278
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.121499
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.286422
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463141
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.663838
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90227
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162629
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447994
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762115
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109556
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49579
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92767
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432001
∑(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025957
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738813
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58721
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64658
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99534
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72668
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72759
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81484
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11514
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48533
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.675841
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.81078
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.954489
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.107846
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.271828
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447495
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647543
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88617
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146799
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430661
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742979
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088336
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472182
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901185
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397838
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993999
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701514
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53531
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58367
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92437
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6355
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82629
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06364
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39784
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4701
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.664731
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.798949
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.941884
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094408
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.257448
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.433304
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.635817
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868484
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127477
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411399
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72397
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067348
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44877
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874971
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364042
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962267
≤(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664527
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48797
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52134
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85397
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54514
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75161
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31951
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50156
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45557
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.653751
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.787258
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.929458
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.081154
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.243262
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.422864
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624558
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85096
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10832
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39036
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700761
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043962
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425395
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849048
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330536
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93075
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627828
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44467
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4606
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7841
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4556
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6328
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46379
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60564
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44172
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.642926
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.775753
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.917233
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.068079
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.229309
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.412557
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.613429
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83357
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089362
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369521
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677792
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018499
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397019
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819922
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3011
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899477
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591431
¥(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40174
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40491
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71475
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36689
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51532
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37782
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72122
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42849
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.632244
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.764441
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.905133
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.055242
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.216887
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.4024
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.602427
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8188
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070532
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348898
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655052
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993317
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368985
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788523
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269608
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863564
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555031
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35923
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34962
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64596
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27898
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39915
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29251
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85131
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57326
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.62172
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.753288
(381.79, 10.82, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.89328
