¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4526
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.54781
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.052625
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.021112
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.00629
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.948176
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.931689
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.917012
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.971376
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.064147
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.081351
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.945765
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.936771
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.929879
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.923886
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.918788
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.927676
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.945112
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.977987
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.016934
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.053915
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.050584
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.055021
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.071241
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741789
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956358
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195697
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45608
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740359
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555222
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.343755
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.224125
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.109375
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.019088
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.999794
Ó(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.986279
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.918894
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.903366
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.888623
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.955621
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.000078
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.969802
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.926039
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.913376
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.901647
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.894703
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.889625
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.885433
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.882124
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.899001
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.917119
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.921123
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.925576
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.934152
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.988424
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.747183
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960021
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199677
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460419
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206381
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520663
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.341208
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.221653
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.106973
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.000753
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.964056
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.96643
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.905894
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.889729
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.873936
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.95356
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.98117
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.94874
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.907329
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.894717
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.883037
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.872276
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.862429
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.85744
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.854141
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.867313
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.885361
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.882942
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.883053
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.952909
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.966172
´(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75571
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963604
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203569
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464664
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175016
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486359
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821922
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195581
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609842
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.983479
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.965777
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.94837
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.892738
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.876195
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.860617
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.950779
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.967131
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.932739
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.889618
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.877056
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.865421
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.854703
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.844896
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.835992
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.827982
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.84782
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.868433
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.866866
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.867606
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.865122
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.933667
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764678
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967107
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207376
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860852
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143838
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452322
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785697
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150803
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560279
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.980341
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.961178
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.905581
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.887516
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.870469
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.857383
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.954668
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.957545
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.920386
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.872893
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.860376
®(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.849482
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.844357
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.84011
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.836742
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.835308
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.84828
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.854306
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.852319
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.853248
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.886457
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.853817
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773748
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.97053
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211095
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8324
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112895
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418541
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749781
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106432
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511224
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.978102
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.958015
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.9017
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.903378
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.906656
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.894216
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.960253
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.958992
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.909071
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.874672
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.868558
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.86254
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.857408
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.853157
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.850248
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.843278
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.851058
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.8563
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.853904
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.85428
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.877746
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.865088
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782913
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973869
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214725
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804183
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082174
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385004
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714191
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06403
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462655
Ô(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.976758
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.955755
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.93595
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.919331
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.904739
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.893687
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.966382
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.961331
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.919431
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.888285
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.88066
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.875597
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.871393
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.867137
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.867019
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.844355
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.85469
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.859172
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.856866
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.857243
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.881195
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.897035
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792178
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977332
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522258
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77613
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051692
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351753
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678941
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025398
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414555
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.976054
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.954396
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.934118
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.917238
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.905087
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.894034
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.973056
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.964565
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.934648
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.902873
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.894307
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.888449
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.887714
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.884718
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.884378
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.848069
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.859178
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.862922
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.860705
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.861084
¹(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.885528
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.901391
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801538
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985614
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496589
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74832
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021437
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318717
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643515
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987119
(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366989
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.975588
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.953937
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.93366
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.918636
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.907241
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.89677
(325.59, 7.61, 372.93) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.983127
