¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.65585
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505963
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730356
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971897
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232499
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514524
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.729412
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.700888
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.673716
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.647871
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.623335
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.600087
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.578107
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.55738
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.537887
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.519613
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.502547
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.486671
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.471975
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.458449
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.44608
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.434861
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.424781
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.415835
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.408014
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.401314
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.395728
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.391253
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.387886
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.385623
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.384465
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301172
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510488
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735242
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977146
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238193
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520702
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.771991
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.743297
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.715961
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.689962
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.665278
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.641888
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.619774
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.59892
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.579306
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.56092
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.543746
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.527771
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.512983
¥(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.49937
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.48692
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.475626
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.465481
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.456473
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.448597
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.441847
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.43622
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.431708
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.42831
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.426023
(337.78, 7.49, 325.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.424847
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305454
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515092
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740159
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982443
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243914
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526889
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834052
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16867
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534482
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935958
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38117
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86922
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41249
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04916
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78826
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35672
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91497
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51744
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15695
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22612
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63241
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.26022
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.22775
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.19869
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.17301
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.15069
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.13172
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.11607
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.10375
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.09473
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.08902
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309747
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519725
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745137
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987772
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249685
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533126
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840882
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176113
’(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54262
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944906
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396676
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887009
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43233
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07372
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81625
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38613
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94719
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55047
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19318
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3263
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67466
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.49644
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.46354
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.43407
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.40802
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.38537
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.3661
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.3502
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.33765
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.32845
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.32258
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314122
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524365
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750134
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9932
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25553
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539479
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847771
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183642
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550835
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953972
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41029
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904938
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45238
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09838
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84377
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41642
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98036
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58457
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23071
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42723
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71832
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.74117
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.7078
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.67792
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.65149
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.62849
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.60892
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.59274
’(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.57996
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.57055
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.56452
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318517
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529074
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755216
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998665
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261433
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54585
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854721
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19118
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559134
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965925
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424006
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923037
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47258
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12319
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85986
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44763
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01454
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6198
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26941
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52889
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76343
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.99476
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.96091
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.93059
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.90376
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.88041
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.86051
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.84405
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.83102
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.82141
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.81521
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322931
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533818
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760323
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004152
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267395
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552322
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861737
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198875
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567538
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978365
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437845
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941294
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49297
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14809
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8761
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4797
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04966
–(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65613
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30941
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63125
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80995
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.2576
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.22326
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.19248
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.16523
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.1415
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.12127
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.10451
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.09122
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.0814
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.07502
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32743
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538636
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765479
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009724
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273379
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558817
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8688
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206585
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575993
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99091
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451735
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959717
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51355
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17312
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8925
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51271
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08582
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69363
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41733
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73433
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85794
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.53007
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.49521
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.46396
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.43628
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.41216
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.39157
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.37451
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.36095
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.35089
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.34434
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331915
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543472
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770685
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015341
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279428
(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565379
•(337.78, 7.49, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875936
