¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼ (409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.81199
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44296
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97841
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53107
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16105
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83456
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5344
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26987
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02055
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16062
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39119
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49156
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5958
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70401
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8163
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93283
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05368
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17893
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30875
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44326
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58261
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51319
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739446
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983088
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246101
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530868
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840136
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177235
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545892
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950783
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397434
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892541
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44435
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98076
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5337
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15744
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83181
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53137
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28183
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03341
…(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85452
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39644
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49684
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60114
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70942
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8218
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93837
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05932
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18464
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31456
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44914
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58856
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513719
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740021
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983688
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246742
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531593
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840935
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178063
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546803
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951803
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39856
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893778
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44573
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98344
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53668
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15416
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82967
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52896
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29458
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04732
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87002
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40426
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50476
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60911
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71753
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83003
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94671
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06772
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19318
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32319
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4579
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59748
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514215
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740566
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9843
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247375
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532295
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841695
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178906
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547755
…(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952803
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399675
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895045
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44715
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98645
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53998
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15417
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82805
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52712
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30812
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06224
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88662
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54644
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65656
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77083
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88935
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01225
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13962
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27157
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40829
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54995
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69658
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84846
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514767
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741115
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984889
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248055
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842503
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17976
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548687
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953843
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400809
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896288
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44855
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98976
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54362
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15822
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82694
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52596
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30774
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10953
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97715
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78792
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90129
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01881
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14072
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26712
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39809
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5338
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67438
…(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81996
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97074
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12685
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515286
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741724
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98549
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248729
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533707
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843276
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180598
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549595
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954864
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401959
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897562
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44995
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99337
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54761
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16266
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83338
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56776
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39361
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22104
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10206
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03852
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15522
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27626
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40175
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53183
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66657
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80619
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9508
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10059
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2548
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36786
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51583
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742275
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986103
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249359
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534449
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844043
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181449
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550543
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955896
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403066
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898808
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45138
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9973
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55568
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18346
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90562
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64874
ÿ(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48494
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33513
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22998
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77322
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41887
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54357
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67282
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80675
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94554
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08928
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2382
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35845
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46957
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.585
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516342
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742826
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986712
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250065
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53516
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84482
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182341
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551494
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956931
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404249
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900085
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4528
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0155
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58283
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21372
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97921
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7312
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5768
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45189
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36105
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51133
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69269
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82123
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95445
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0925
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23549
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36421
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46928
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57854
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69206
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80999
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51687
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743405
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987336
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250704
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535876
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845619
‚(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183177
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55242
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957948
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405353
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901358
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45421
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04036
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61044
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24444
