¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ò(336.61, 7.08, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53721
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.362011
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.358783
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.356506
(336.68, 7.17, 318.80) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 6.355179
(336.68, 7.17, 318.80) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 6.354801
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330328
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545905
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.727043
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.69851
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.671209
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.645119
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.620215
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.596478
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.57389
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.552429
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.53208
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.512826
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.494653
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.477543
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.461486
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.446469
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.432479
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.419505
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.407538
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.39657
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.386589
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.377591
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.369566
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.362512
¼(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.356419
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.351286
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.330203
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.333252
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.33725
(336.68, 7.17, 318.80) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 6.340274
(336.68, 7.17, 318.80) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 6.33989
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335759
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551753
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78405
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027824
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282674
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557919
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855988
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179815
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53282
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903112
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280109
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.572438
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.554092
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46069
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.77135
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.970228
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.461654
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.448616
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.436588
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.425564
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.415533
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.406487
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.398421
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.391327
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.385202
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.380041
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.309549
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.302647
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.296699
(336.68, 7.17, 318.80) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 6.291698
(336.68, 7.17, 318.80) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 6.289712
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341204
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557623
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790365
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03593
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291455
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56738
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866293
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190991
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544383
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913788
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293708
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.603409
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.584969
Â(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45735
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.79235
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.007754
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.74545
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.72455
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.70532
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.68776
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.67184
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.937814
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.985
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.63387
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.460337
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.6166
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.61036
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.431921
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.881217
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.5542
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346694
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563515
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796727
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044153
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300316
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576976
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876684
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202301
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554339
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924655
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307648
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721807
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.617136
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4547
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.81505
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.046844
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.76805
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.7471
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.72783
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.71023
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.69428
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.67996
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.966465
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.498054
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.64676
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.6389
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.63265
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.463242
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.62491
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.57636
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352225
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56943
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803108
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05248
¹(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309299
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586674
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887218
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213761
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564479
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935745
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321896
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737388
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.650617
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4527
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82772
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.087535
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.79236
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.77136
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.75204
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.7344
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.7184
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.70406
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.538126
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.530855
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.67076
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.66289
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.65662
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.495843
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.64886
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.6002
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357756
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575391
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809513
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060883
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318336
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596486
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897837
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225338
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574791
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946999
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336444
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753278
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.685445
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4514
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82633
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.129862
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.8184
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.79734
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.77798
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.76029
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.74425
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.580606
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.57229
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.039573
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.031843
¾(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.68859
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.6823
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.529756
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.67452
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.62573
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36331
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581367
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815943
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068961
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327502
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606393
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908568
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23704
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585311
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958463
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351289
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769525
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.721653
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45076
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82568
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.173863
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.84617
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.82506
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.80564
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.7879
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.652795
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.616175
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.74461
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.73345
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.075223
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.103134
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.70969
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.56501
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.70188
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.65298
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368892
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587328
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822406
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075947
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336741
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616388
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919429
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248839
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.415686
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.395651
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.37696
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.359594
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.759274
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.328798
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.315343
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.219583
Ë(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.292262
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.282622
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.274238
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.267103
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.662574
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.25656
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.253145
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.76268
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.75312
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.113693
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.73885
(336.68, 7.17, 318.80) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.601638
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.731
(336.68, 7.17, 318.80) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.68197
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374504
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593376
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828902
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08294
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346121
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626513
