¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(375.55, 8.17, 342.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.580669
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.75517
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80652
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5101
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93312
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21714
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73863
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.764468
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.123526
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.523696
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.991948
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.536498
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.17463
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.91281
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.79759
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86517
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62391
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09275
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47343
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09846
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.772755
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.132638
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.534142
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.006723
¾ (375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.554609
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.19815
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.94812
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.839
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92175
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73583
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24962
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72877
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4944
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.780736
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.141414
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.544862
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.020924
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.574487
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.22088
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.98253
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.87939
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.95382
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84575
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40345
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98284
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.788406
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.149849
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.555323
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.03454
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.593657
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.24282
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.01601
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.91871
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.01814
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93304
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57958
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23524
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.795764
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.157942
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.565308
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.04757
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.612114
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.26986
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.04855
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.96558
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.08135
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01687
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76373
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49551
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.802807
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.165689
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.574809
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.059999
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.629848
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.29703
Î (375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.08012
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.01732
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.14341
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09748
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94489
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79983
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.809531
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.173084
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.583828
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.071828
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.646843
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.32334
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.11333
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.068
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.20426
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17473
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12278
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1033
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.815933
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.180126
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.592352
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.084298
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.663629
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.34876
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.15522
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.11759
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.27325
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24846
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29702
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40549
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.822011
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.186814
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.600384
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.097932
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.684927
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.37328
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.19613
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.16604
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.3583
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.81916
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46735
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71771
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.827764
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.193144
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.607915
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.110883
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.705418
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.40499
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.23603
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.23071
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.44241
Ş (375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.92307
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63341
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05733
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.833187
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.19911
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.615239
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.123149
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.725088
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.43818
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.27841
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.29926
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.52552
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.99046
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82803
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39732
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.838277
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.204713
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.622994
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.135193
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.746282
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.47043
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.33502
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.36684
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.5799
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.04074
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03047
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73725
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.843036
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.209951
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.630179
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.150941
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.773289
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.51084
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.39073
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.41181
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.61903
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.08891
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22851
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.847462
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.21482
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.636793
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.165935
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.799435
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.55729
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.42874
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.44273
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.65639
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.13492
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42165
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.854193
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.219316
Ç (375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.643836
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.185407
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.837478
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.59008
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.45346
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.47213
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.69193
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19545
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6095
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.858417
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.223444
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.651566
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.209609
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.866299
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.61002
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.47687
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.49999
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.72562
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28155
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.39945
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.862311
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.228161
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.661983
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.235387
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.882495
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.62883
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.49895
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.52627
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.75742
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36378
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56751
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.865875
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.23208
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.680632
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.24861
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.897694
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.64647
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.51968
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.55096
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.78731
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44199
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.7417
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.869104
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.234259
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.69146
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.260948
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.911884
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.66296
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.53905
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.57403
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.81524
¶ (375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51602
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.90352
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.872005
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.219607
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.697662
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.272406
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.925056
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.67826
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.55704
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.59548
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.84121
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58577
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.05918
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.858202
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.211247
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.680666
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.282959
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.937201
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.69237
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.57362
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.61524
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.86516
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65106
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20822
(375.39, 8.20, 342.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.841506
