¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15176
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13964
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82874
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60769
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33156
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.659515
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.781166
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.910092
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.046939
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.192429
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.347379
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.512708
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.689465
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878836
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476096
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660224
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856159
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065084
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288286
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569986
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890944
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24164
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626271
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049988
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532309
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06245
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62233
Ì(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95838
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76398
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66871
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69667
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01948
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68225
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49607
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69271
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.652354
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.773593
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.902073
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.038432
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.18339
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.337757
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502447
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.678498
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867091
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468091
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657866
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853642
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062404
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287471
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583345
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905521
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257553
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643705
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069199
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547281
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06792
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62844
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25685
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96251
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71891
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60227
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61984
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90314
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54061
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38878
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30499
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.645364
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.766203
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.894247
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.030132
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.174571
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.32837
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.492438
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667803
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855638
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057285
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655906
à(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851619
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060225
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300225
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597192
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920573
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273996
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661817
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08917
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562975
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07409
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6318
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25661
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9614
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6627
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53797
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54556
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79048
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40362
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28559
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93442
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.638546
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.758995
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.886614
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.022038
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.165974
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.319221
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.482682
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65738
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844477
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045307
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649331
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058527
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313421
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611528
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93619
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29108
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680548
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107406
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570315
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07413
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63184
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25669
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96143
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62913
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47578
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4753
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69577
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27115
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18647
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57999
Ë(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.6319
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.751968
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.879175
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.014148
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.157594
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.310305
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.473177
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647225
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.833606
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037765
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632992
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848877
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057312
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327093
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62636
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952336
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305297
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686054
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104828
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56749
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07499
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63278
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25774
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94903
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60966
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41566
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40925
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61814
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14308
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06525
(356.28, 9.60, 318.07) (326.42, 1.99, 304.25) (6.00, 2.95, 8.43) Truck 17.31531
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.625424
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.745124
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.871928
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.006465
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.149434
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.301623
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.463923
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637339
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827762
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030973
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617088
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843337
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064476
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341214
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637733
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956224
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303714
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684291
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10286
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565346
Ò(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07663
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63462
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2598
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93288
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59162
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35755
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34549
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54326
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01929
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96522
(356.28, 9.60, 318.07) (326.42, 1.99, 304.25) (6.00, 2.95, 8.43) Truck 16.75959
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.619119
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.738459
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.864874
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.998986
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.141491
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.293173
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.454915
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.63183
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.822072
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024455
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601594
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826736
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073785
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344013
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636855
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955269
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302666
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683149
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101595
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563923
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07733
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63737
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26291
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91798
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57504
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31094
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28402
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47111
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93197
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87131
(356.28, 9.60, 318.07) (326.42, 1.99, 304.25) (6.00, 2.95, 8.43) Truck 16.25671
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.612984
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.731975
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.858011
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.991711
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.133765
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.284955
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.449654
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.62823
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.816255
à(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018206
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235652
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823413
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073446
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343577
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63641
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954774
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302129
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682547
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10098
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563248
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07652
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64106
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26703
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90439
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55992
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29393
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22477
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39212
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85573
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79176
(356.28, 9.60, 318.07) (326.42, 1.99, 304.25) (6.00, 2.95, 8.43) Truck 15.80567
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.607018
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.72567
(356.28, 9.60, 318.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.851338
