¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(397.09, 14.00, 247.34) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.613554
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347914
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678451
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041396
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441661
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885264
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232969
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.447691
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.425738
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.405286
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.386323
ğ(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.368829
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.352795
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.338206
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.325053
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.313326
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.303012
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.294109
(396.36, 14.08, 247.57) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 11.57689
(396.36, 14.08, 247.57) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 11.58749
(396.36, 14.08, 247.57) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 11.58171
(396.36, 14.08, 247.57) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 11.57767
(396.36, 14.08, 247.57) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 11.57536
(396.36, 14.08, 247.57) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 11.57477
(396.36, 14.08, 247.57) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 11.57591
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778417
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969328
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174249
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394749
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607418
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818351
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044288
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301131
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627211
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985074
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379461
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816168
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154393
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520845
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.58507
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.564265
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.544972
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.527175
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.51086
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.496018
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.482636
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.4707
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.460208
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.451146
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 13.87681
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 13.86767
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.27759
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.2695
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.26473
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.41445
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774577
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965245
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169867
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389986
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593837
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803847
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028747
ã(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270177
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576763
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929601
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318213
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745299
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077601
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437649
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.751365
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.730191
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.710553
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.692438
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.675834
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.660726
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.6471
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.634953
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.624268
(396.36, 14.08, 247.57) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.615041
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 14.11744
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 14.10814
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.65155
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.6433
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.63843
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.79065
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770805
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961182
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165512
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384843
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580525
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789608
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013536
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253823
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527016
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874966
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25793
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675802
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002566
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356364
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740618
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15937
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6174
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36974
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47647
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 14.44877
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 14.42838
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 14.41019
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 14.3942
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 14.38039
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 14.36874
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 14.35926
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.04177
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.03336
Ä(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.02838
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.09821
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.09578
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767071
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957181
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161187
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37262
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567478
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775673
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998562
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237776
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495041
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82117
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198632
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607848
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929251
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276997
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654427
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06545
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51465
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41227
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47706
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6688
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 14.69215
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 14.67362
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 14.65732
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 14.64324
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 14.63137
(396.36, 14.08, 247.57) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 14.6217
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763386
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95323
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156942
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360584
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554641
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761966
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983913
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22202
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47814
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768188
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140256
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541389
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857551
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199437
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570288
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973813
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50296
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54093
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47794
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66982
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0956
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81963
º(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09585
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04271
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759742
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949325
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152765
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348803
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542065
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748544
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969545
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20663
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46157
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736382
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082821
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476372
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787458
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123682
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488149
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987671
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59389
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67068
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47908
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67116
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09722
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80593
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07843
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01975
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756139
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945463
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148585
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33724
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529778
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735394
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955484
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191535
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445285
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718859
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026289
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412782
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718976
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049714
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521967
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07003
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7062
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80144
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48049
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67284
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08284
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79266
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06148
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99748
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.21639
Ã(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.20262
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.19248
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.18596
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.18305
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75259
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941654
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144509
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325915
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517685
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722502
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941683
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176752
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429417
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701729
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995971
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350567
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652006
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098969
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596908
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15407
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8581
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93317
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48216
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67312
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06542
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77975
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04508
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97589
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.94731
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.93377
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.9238
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.91743
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.91462
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749054
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937885
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135574
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314815
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505871
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709888
