¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(376.30, 8.03, 343.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.207133
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.287639
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.844548
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.52151
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.33312
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.32553
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64506
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74927
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00389
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44967
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.616764
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.976253
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.372664
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.81193
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.301298
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.862227
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.54506
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.36688
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.36561
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72104
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88059
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27048
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95415
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.625453
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.985824
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.383258
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.823709
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.314472
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.879225
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.56776
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.3996
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.40448
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79454
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03266
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5366
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41441
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.63382
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.995041
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.393457
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.835054
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.32717
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.895537
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.58959
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.43126
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.45118
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8655
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18249
Ï (376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80195
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80959
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.641856
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.003894
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.403255
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.845959
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.339367
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.911152
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.61054
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.46182
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.49922
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93388
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32991
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06609
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.649561
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.012384
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.412654
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.856414
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.351068
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.926061
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.63059
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.49127
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.54595
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.83872
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47461
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32865
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.656932
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.020506
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.421647
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.866419
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.362268
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.940258
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.64973
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.51959
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.59134
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.91132
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61642
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58925
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.669788
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.028258
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.430228
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.875971
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.372959
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.95373
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.67218
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.55015
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.63533
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.98726
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.727
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84741
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.679396
ß (376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.035631
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.438396
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.885062
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.383136
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.96647
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.69429
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.58559
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.6779
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.0617
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83147
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10269
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.686144
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.042629
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.446144
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.893689
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.392795
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.978541
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.71537
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.61979
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.73339
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.13456
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94166
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39571
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.692557
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.052997
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.453474
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.901848
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.401932
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.991868
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.7354
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.65271
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.79098
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.20578
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11087
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78853
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.69863
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.062922
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.460375
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.909531
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.410537
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00435
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.75437
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.68434
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.84711
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.30862
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.1951
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18266
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.704365
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.069241
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.46685
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.916743
ê (376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.418612
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.01598
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77698
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.72532
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.90175
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.41119
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.31447
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57121
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.709756
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.075181
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.475851
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.923471
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.426149
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.02675
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.80139
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.76899
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.98032
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.51247
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.37754
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9297
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.714804
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.080742
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.484451
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.92972
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.43315
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.03666
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.82462
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.81132
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.05994
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.57027
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.43781
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28803
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.719503
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.085922
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.490187
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.935483
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.439604
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.04878
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.85314
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.87107
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.12164
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.61519
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.50976
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64549
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.723856
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.090717
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.495496
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.944318
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.445514
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.06035
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.88614
Ü (376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.93366
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.15584
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.65776
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63296
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.727859
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.09513
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.50038
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.949752
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.450873
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.0737
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.93094
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.96117
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.18809
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.69792
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75092
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.73151
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.099153
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.504836
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.954712
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.455681
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.09144
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.9653
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.98597
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.21834
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.73563
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86335
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.734805
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.102785
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.508859
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.959189
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.461343
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.12253
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.98459
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.00911
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.24657
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.77083
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96998
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.737747
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.106028
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.512448
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.963185
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.465818
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.13766
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.00247
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.03055
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.27275
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.80349
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07054
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.740331
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.108876
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.515604
ä (376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.966699
(376.25, 8.04, 343.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.453109
