¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359432
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52499
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00878
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42162
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86848
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35365
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.30189
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.23634
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.30428
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.75455
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.70302
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.68615
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.67179
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.65995
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.6506
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.64374
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.63938
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793409
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975539
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170438
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37946
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604165
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84635
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108059
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391717
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700137
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036696
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405323
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810783
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184256
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578966
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03289
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53361
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00496
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41748
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86401
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33857
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.32451
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.25697
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.32513
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.76745
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.69593
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.67907
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.66472
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.65288
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.64354
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.63669
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.63233
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794771
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976992
›(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171965
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381139
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605963
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848298
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110166
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393985
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702648
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039398
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40831
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814071
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182096
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586441
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04111
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54275
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00197
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4143
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86056
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32385
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.34951
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.2797
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.3481
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.7811
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.69134
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.67449
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.66014
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.64831
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.63897
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.63213
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.62777
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796202
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978529
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17364
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382914
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607849
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850314
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112359
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396399
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705258
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042278
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411438
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8175
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180371
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594377
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04983
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55234
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99991
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41208
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84975
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31026
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.3769
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.30455
ª(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.37322
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.7955
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.68925
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.6724
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.65805
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.64622
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.63689
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.63005
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.62569
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797718
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980118
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175367
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384745
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60986
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852469
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114684
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398935
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707981
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045259
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414745
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818889
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187301
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602688
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05899
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56244
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99872
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41079
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83825
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2978
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39574
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.33153
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.40049
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.81064
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.68965
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.6728
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.65846
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.64663
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.63729
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.63045
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.62609
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799299
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981805
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177155
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386694
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611962
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854741
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117118
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401568
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710864
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048425
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41818
±(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818036
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195282
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611438
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06859
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57308
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99838
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40379
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82785
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28655
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25815
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.36067
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.42994
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.82653
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.69255
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.67569
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.66135
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.64951
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.64018
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.63333
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.62897
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800971
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983584
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179064
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388708
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614133
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857067
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119699
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404321
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713861
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051723
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421795
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820901
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203614
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620567
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07866
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58421
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99891
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39513
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81849
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27643
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12205
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.39199
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.46159
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.84318
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.69792
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.68105
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.6667
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.65486
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.64552
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.63867
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.63431
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802658
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985423
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181045
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390848
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616409
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859528
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122328
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407206
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717032
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055154
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425565
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822021
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208134
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630142
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08916
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59583
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99544
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38743
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81019
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26749
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98739
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.4255
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.49547
(330.27, 7.50, 367.24) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.86057
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.70582
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.68894
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.67458
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.66273
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.65338
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.64653
(330.27, 7.50, 367.24) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.64216
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804463
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987365
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183088
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393026
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618783
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862092
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125112
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410219
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720292
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058724
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429504
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823526
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209731
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632852
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09827
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60795
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98917
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38068
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80293
