°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.84914
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962601
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17443
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398414
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640289
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902727
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187593
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497546
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836673
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750168
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180654
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657198
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18751
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78117
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45011
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20947
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07881
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08232
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.87786
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.85656
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83723
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.81988
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.80449
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79104
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.77952
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.76993
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.76225
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.75649
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.75264
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.75068
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.75064
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766799
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96063
å(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173257
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.397151
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638922
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900756
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185879
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.495675
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.834606
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745615
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175596
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651551
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18125
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77412
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44211
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20041
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0684
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07157
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.94241
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.92099
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.90156
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88412
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.86864
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.85511
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.84352
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83387
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.82615
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.82035
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.81646
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.8145
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.81444
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766003
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959776
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171567
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395919
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637591
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899313
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.18421
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.493852
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35121
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741085
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170611
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646049
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17509
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76723
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43433
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19149
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05815
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05971
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00956
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.98802
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96849
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.95094
ô(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.93537
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.92176
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.91011
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.9004
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.89262
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88678
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88287
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88088
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88082
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765234
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958951
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169406
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394724
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636299
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897912
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182586
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492079
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347184
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736694
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165751
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640636
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16907
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76046
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42669
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18279
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04814
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04809
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.07938
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.05772
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.03807
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02042
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00475
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.99106
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.97933
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96956
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96174
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.95586
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.95191
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.9499
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.94983
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76449
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958153
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167258
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393564
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635045
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896551
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181007
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490356
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343236
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732349
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160976
æ(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635328
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16315
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75381
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41916
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17425
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03831
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03669
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15193
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13014
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11037
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.09261
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.07685
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.06307
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.05127
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04143
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.03355
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02763
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02365
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02162
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02153
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.763772
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957383
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165404
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392437
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633828
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.895232
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179359
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98492
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339395
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728104
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156298
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630148
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15736
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7473
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41183
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16588
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02872
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02552
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.22728
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.20535
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18546
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.16758
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15172
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13785
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12597
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11607
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.10814
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.10217
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.09816
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.0961
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.096
Å(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76308
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95664
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164606
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391346
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632648
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893953
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177807
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981493
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335605
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723953
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151701
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62508
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15168
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74095
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40463
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15771
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0193
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00881
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93992
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28343
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.2634
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.24542
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.22945
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21548
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.20352
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19355
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18556
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.17954
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.1755
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.17342
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.17331
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762414
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955925
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163837
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.389837
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631505
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892715
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176461
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978103
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331916
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719898
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147223
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620111
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14616
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73474
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39762
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14967
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01011
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98155
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94204
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.36444
©(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.34429
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.32617
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.31009
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.29604
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28399
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.27394
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.26589
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.25983
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.25575
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.25364
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.25352
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761774
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955239
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163099
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387575
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630402
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891518
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651188
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974813
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328275
