¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56781
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.302074
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.716413
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.175726
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.687662
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27421
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9488
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72007
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57528
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48223
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79554
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26882
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65031
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72209
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.84281
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999704
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209165
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437068
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68513
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954156
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.246869
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566486
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.915652
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295193
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.708809
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.167273
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.678214
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2633
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93638
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70581
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39082
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46113
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77039
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24135
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88264
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.74135
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.87509
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996099
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205285
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432953
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680673
…(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949315
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241591
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.560714
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909492
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.288328
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.701221
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.158839
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.668791
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25236
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92393
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69152
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37428
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43996
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74516
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21399
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.7386
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.762
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.90689
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992494
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201409
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428827
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676206
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944461
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.236302
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.554928
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903321
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.281483
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.693649
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.150428
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.659391
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24141
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91146
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46226
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35779
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41876
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71995
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18676
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.35888
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.78536
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.9577
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988893
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197535
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424691
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671726
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939596
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549128
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.897141
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.274652
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.686099
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.142039
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.650019
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23042
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89897
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44803
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34137
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39753
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73289
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33935
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.0553
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.80979
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.01925
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985296
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.193666
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420542
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667235
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934719
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225687
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543314
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.890955
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.26784
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.67857
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.133675
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.640674
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21943
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63235
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43385
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32504
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46731
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90894
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53996
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.72405
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.83528
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.08208
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981703
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189802
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416386
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662735
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929832
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.220361
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53749
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.884764
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.261047
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.671063
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.125337
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.631359
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20841
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61861
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41969
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30876
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61544
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08328
Ÿ(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74501
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.38974
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.86184
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.14622
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978114
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185943
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41222
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658224
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.924933
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215023
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531654
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.878563
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.254274
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.663578
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.117023
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.622072
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89142
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60022
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40562
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29256
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76625
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25502
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95468
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.08832
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.88947
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.21166
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974534
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182089
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408046
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653708
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920028
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209679
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.525809
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.872161
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247522
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.656117
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.108737
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25027
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8732
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57952
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38595
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27642
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91983
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43022
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16903
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99811
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.91817
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.27842
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.970954
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178244
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403864
›(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.649181
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915113
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204325
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.519955
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865735
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240792
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.648683
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100482
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24074
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85503
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55887
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36227
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26043
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07625
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.609
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38825
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.0302
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.9061
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.32771
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967385
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174405
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399676
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644648
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910192
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198965
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.514092
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.8593
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.234086
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.641273
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698483
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23121
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83687
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53821
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33862
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24446
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05405
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79135
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.24591
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.06297
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.86674
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.32683
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963821
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170573
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395483
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640108
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.905263
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193595
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508222
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.852858
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.227402
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.633891
·(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689981
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22176
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81875
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51762
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31499
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22858
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69135
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97743
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00886
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.09642
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.8328
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.32559
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960265
(337.46, 7.52, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166749
