¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
â(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.11664
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816333
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938171
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06506
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197307
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335238
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479195
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629495
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786558
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950792
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122683
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24957
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36963
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497603
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630556
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768812
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931849
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1094
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29503
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48917
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69237
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90533
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12857
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346448
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569336
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812708
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078969
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368041
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576503
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688577
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805206
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926635
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053129
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184934
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32244
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465868
¸(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615686
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772196
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935881
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066551
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177975
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293985
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419742
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550426
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686218
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827469
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974393
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12728
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28689
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48217
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68667
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90093
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12568
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347023
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569974
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81621
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082767
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372158
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56675
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678533
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794813
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91588
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041966
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17342
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310435
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453458
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602782
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758821
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893225
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998982
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108628
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222363
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344361
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472847
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606329
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745127
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88951
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03975
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19612
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35906
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52888
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70597
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89978
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12615
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347579
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573129
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819658
¶(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08651
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376243
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557728
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669198
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785177
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905899
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031643
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162667
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299346
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441946
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590813
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729045
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829435
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933482
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04142
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153381
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271357
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397703
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528997
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665469
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807382
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955039
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10877
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26887
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43563
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60961
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79109
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98053
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348156
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576331
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8231
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090238
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380311
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549397
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660592
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776261
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896671
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022112
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152799
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289094
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43133
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573312
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668711
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767581
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870076
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976344
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086577
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200901
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32495
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454116
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58835
º(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727944
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873148
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02425
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18163
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34557
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51647
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69475
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88082
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350621
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579478
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826502
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093936
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384328
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541764
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652653
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768093
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888202
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013366
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143741
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279734
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421579
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516263
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610231
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707667
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808618
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913314
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021864
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134464
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254506
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381633
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51372
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65107
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793905
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942532
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09729
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25849
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42651
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60171
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80447
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353498
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582586
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82989
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097608
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388274
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534775
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645489
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760661
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880527
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005375
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135509
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271147
¸(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371497
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460942
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553573
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649589
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749091
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852228
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959216
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070175
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186358
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311481
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441538
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576694
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717256
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863532
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01577
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17433
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33954
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51184
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73453
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356394
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585708
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833221
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10123
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392232
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52851
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638983
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753965
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873599
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998186
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128078
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234047
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319173
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407326
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498693
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593347
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691443
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793107
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898549
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007895
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121368
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243604
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371638
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504749
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643158
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787115
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93695
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.093
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25556
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44337
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66718
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359215
º(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588769
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83655
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104827
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396154
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522933
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633243
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747967
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867426
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991829
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103384
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184485
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268446
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355421
