¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.31053
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16396
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56122
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21729
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32154
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0862
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.601476
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790781
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992803
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210001
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444532
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.69912
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980061
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.290948
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632013
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.008879
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.42382
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884742
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387374
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.628
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28842
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01531
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86675
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82621
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90584
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12798
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52106
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18385
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28032
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02901
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.596857
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785824
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987245
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204007
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438053
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692748
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973607
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283885
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624245
Ú(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000859
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.414426
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.874266
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.37472
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.929007
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27026
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9947
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85066
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80848
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8757
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09269
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48179
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1512
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24012
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97295
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592267
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780819
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981727
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19806
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431624
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686413
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967181
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276849
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616514
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.992606
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.405083
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.86393
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.362185
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.915462
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25232
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97436
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83476
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79115
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84612
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05803
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44344
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11938
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20092
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91798
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.587706
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775728
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976252
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192158
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425245
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680121
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960781
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.269845
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.608816
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984224
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.395786
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.854335
Ñ(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.349771
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.901997
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52333
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95426
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81901
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77408
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81712
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.024
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40597
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08842
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16282
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86416
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583176
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770675
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.970821
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186304
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418917
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67387
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954408
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262871
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601153
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975886
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.386539
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.844773
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.337476
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.888671
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50825
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19639
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80349
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75656
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78862
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99068
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36938
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05823
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12571
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.64438
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578677
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765664
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.965434
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180498
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412741
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667661
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948067
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255929
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593526
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.967591
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.377342
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835252
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.325306
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.875483
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49333
¿(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17877
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78814
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73245
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7607
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95797
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33738
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02887
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.87402
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.29721
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574209
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760694
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96009
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17474
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40706
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661497
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941752
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.249021
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58635
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959343
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368198
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825313
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.313257
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.862432
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47856
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16137
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94822
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70878
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73331
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92592
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31374
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00036
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.83222
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.26738
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569773
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.755766
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.954792
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169032
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.401417
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655375
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93547
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242146
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579239
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.951142
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359108
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.814631
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301332
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.849523
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46396
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14422
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92969
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85967
 (381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1378
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8945
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07363
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.86952
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80537
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.23861
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56537
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750879
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949539
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163371
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395816
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.649297
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929218
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.235307
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.572154
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942989
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.35007
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.80406
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.289534
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.836754
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4495
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1273
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91138
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83894
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83239
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94936
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.26679
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84414
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.77396
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.20915
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.560998
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746034
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944335
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157762
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390254
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643263
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922999
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228504
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.565099
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934885
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341089
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.793602
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.277857
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.824126
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43521
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11061
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89331
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81725
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80907
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92477
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.24227
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81952
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74504
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.1777
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556661
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741234
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939174
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152202
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384735
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637546
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916814
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.221739
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558071
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.92683
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.332163
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783254
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.26631
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.811642
