¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.20346
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60135
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83413
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.24525
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93559
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99678
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95057
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815299
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106979
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.4259
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717223
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033656
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.378839
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723401
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003167
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.302903
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.81832
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43987
ø(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2391
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92428
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65676
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4086
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56775
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79908
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20361
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.88531
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.93489
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86795
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807958
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098961
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41711
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708804
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024727
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.369089
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.71067
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.989561
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.288331
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.793815
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41817
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21296
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90452
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63583
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37595
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53407
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76411
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.16207
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.83519
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10008
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78563
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800435
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090748
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408104
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.700455
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01577
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359311
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.698317
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.976359
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.274192
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.769073
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39653
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18523
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88478
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61527
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34341
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50034
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72921
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12064
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78522
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03502
£(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70374
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792735
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08234
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398889
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.692202
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006792
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.349512
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.686337
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.96356
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.260487
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.744102
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37496
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15694
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86508
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59509
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.311
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46655
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69441
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07935
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73543
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97023
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62223
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679347
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163157
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425555
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718194
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.037808
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.381124
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770282
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.242294
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.744157
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34405
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95227
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59471
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33135
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17343
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1492
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28955
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66044
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26564
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.25848
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0147
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.03142
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.00854
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.98912
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.97315
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.96064
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.95157
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.94592
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.9437
¸(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.94491
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.94955
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689052
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925723
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174945
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438275
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732511
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053477
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.398661
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789561
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.261754
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.766134
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36331
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97279
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61777
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35919
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20537
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18732
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33398
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70954
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32391
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.31983
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08989
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.99637
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.97351
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.95412
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.93819
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.92569
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.91663
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.91099
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.90877
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.90998
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.9146
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698803
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936461
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.1868
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451066
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746858
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.069215
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.416243
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.808755
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.281269
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.787757
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38262
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99337
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64101
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38714
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23751
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2256
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37861
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75886
í(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38247
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.38148
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11186
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.96485
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.94202
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.92265
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.90674
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.89425
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.8852
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.87957
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.87736
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.87855
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.88317
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708602
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947217
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198716
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463928
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761236
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.085019
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.433869
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.827863
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.300834
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.809009
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40197
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01399
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66441
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4152
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26983
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26404
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42345
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80841
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.44134
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.44343
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13268
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.93683
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.91403
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.89468
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.87878
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.86631
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.85727
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.85164
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.84943
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.85062
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.85523
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718576
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957984
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.210694
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476859
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775639
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.100888
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.451537
Ö(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.846879
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.320448
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.829885
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42136
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03467
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68799
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44337
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30233
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30262
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46848
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85818
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5005
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.50567
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15539
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.91229
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.88951
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.87019
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.8543
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.84184
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.83281
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.82718
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.82497
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.82617
(319.87, 7.04, 369.26) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.83076
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728581
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968762
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.222733
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489857
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790065
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116819
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.469243
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865797
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.340106
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.850376
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4408
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05538
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71172
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47164
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33502
