¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(334.00, 7.01, 313.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.055316
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58356
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773309
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977332
Ö(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197263
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439107
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705662
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990481
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301705
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.645491
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.08688
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.606458
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.100562
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.634924
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89923
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76913
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89836
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57407
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84358
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.94277
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.088402
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.245324
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.413066
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591192
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7815
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986145
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206768
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451904
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718353
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004312
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316839
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.664729
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.11879
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.642692
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.159395
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.700212
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96675
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.848
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99743
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77017
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26925
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.948327
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.095138
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.252512
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.420752
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.598974
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789853
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99513
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216463
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464896
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731268
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018394
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332248
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.684426
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.15101
”(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.679296
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.219321
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.76675
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.40892
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9282
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09782
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00886
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76418
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.954068
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.101988
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.259822
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.428471
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606905
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798366
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004291
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227948
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478082
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744411
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032723
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347933
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.713255
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.183533
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.716266
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.280362
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.834556
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.48322
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00973
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19955
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25378
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32753
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.960606
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.108953
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.267256
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.436015
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614985
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807039
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.013625
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240275
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491463
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757779
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047302
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364252
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.742343
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.216361
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.753603
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.342535
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.903653
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.55888
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.36178
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3026
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50523
õ(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25301
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.967251
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.116034
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.274813
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.443696
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623215
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815874
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023135
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252778
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504544
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771373
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062131
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382784
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.771685
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.249496
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.791306
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.405862
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.974066
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.63594
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.45117
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45291
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76329
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35263
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.974003
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.123228
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.282495
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.451517
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.631592
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82487
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032817
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.265458
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517257
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785196
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07721
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401586
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.801281
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.282931
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.829376
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.454524
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.04582
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.71442
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.54215
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.62748
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02825
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.980863
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.130537
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.290298
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.459477
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.64012
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834026
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043806
—(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278316
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530179
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799245
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092542
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42066
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.831131
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.316672
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.867815
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.498705
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.11896
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.79434
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.63473
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.75105
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30031
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.987829
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.13796
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.298225
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467575
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.648795
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843345
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.055843
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291349
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543308
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813523
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108125
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440005
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.861234
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.350715
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.906618
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.543333
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.19448
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.87574
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.72895
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.87692
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.60187
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.994901
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.145498
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.306088
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.47581
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65762
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852823
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068042
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30456
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556643
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.828029
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124121
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459623
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.891588
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.385057
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.945786
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.588412
²(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.27147
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.96039
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.82483
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.00515
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.82106
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.002079
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153149
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.313918
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.484184
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.666594
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862463
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0804
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317948
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570187
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842763
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14221
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.48125
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.92219
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.419701
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.985317
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.63394
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.34995
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.04874
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.92241
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.13576
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.04604
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.009364
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.160914
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.321877
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.492695
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675717
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.872502
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09292
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331512
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583939
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857728
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160545
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.508684
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.953043
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.454644
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.025213
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.679916
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.42995
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.13887
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.02172
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.26882
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.27704
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.016753
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.168792
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329963
