¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.19538
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.166449
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.60326
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.078527
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.610893
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93946
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63729
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43218
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34576
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40661
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.68607
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.66417
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.64424
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.62624
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.61018
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.59604
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.5838
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.57346
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.56502
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.55846
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.55378
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.55097
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.55004
ä(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707016
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.899931
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2665
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497514
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661623
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838422
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12394
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441203
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789256
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.172748
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606667
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.08233
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.615167
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93022
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62681
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42019
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33193
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39045
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.61684
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.59508
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.57526
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.55739
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.54143
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.52737
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.51522
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.50496
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.49657
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.49006
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.48542
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.48264
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.48173
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705827
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898655
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326318
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712093
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021587
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.221855
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.446415
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794987
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.179076
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.610089
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.086151
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30571
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92109
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61646
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40834
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31826
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37449
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.55023
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.5286
’(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.50891
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.49113
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.47527
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.46131
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.44923
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.43904
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.43071
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.42424
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.41964
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.41689
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.416
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704659
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897402
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.103493
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324693
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563546
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826408
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252704
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681435
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.904867
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185431
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613528
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.089994
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29774
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91205
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60621
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39664
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30472
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.50964
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.48618
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.46467
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.44509
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.42743
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.41166
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.39778
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.38578
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.37565
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36737
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36096
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.35639
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.35367
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3528
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.703513
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.896173
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102019
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323104
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561827
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.824832
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117896
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438258
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87488
¦(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.505927
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.741274
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.093852
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28979
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90315
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59609
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38506
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29137
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.44795
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.42463
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.40324
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.38377
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3662
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.35053
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.33673
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3248
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31473
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30651
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30014
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29561
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29291
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29205
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70239
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894967
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100576
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321549
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.560145
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823262
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116183
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.435843
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.78788
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.175915
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606684
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.554779
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28194
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89433
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58608
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37362
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27821
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.38873
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36552
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.34425
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.32488
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30741
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29182
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2781
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26624
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.25623
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24806
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24174
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23724
í(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23457
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23373
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70129
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893784
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099166
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320029
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558504
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821695
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114473
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433432
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785226
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.172337
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.602706
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.08193
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27418
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88561
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57621
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36234
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26517
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.33189
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30881
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28764
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26838
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.251
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23549
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22185
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21005
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2001
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19198
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18569
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18123
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17858
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17776
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700211
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.892628
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09779
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318544
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556899
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820133
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112768
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431026
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782579
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.168764
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.598737
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.0767
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26656
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87699
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56647
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35123
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25235
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.27741
›(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.25444
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23338
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21421
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19692
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18149
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16792
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15619
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14629
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13822
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13197
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12753
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12491
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.1241
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.699154
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.891493
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096447
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317096
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.555333
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818576
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111069
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.428626
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779939
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.165199
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594776
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.071481
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25904
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8685
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55685
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34023
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23965
(331.28, 7.45, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22522
