¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(378.97, 14.86, 304.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.53893
(378.95, 14.87, 304.25) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 22.75719
(378.95, 14.87, 304.25) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 22.63518
(378.95, 14.87, 304.25) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 23.96993
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.916073
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.310467
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.74379
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.229336
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54116
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29691
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12672
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12082
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3727
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16631
Á(378.95, 14.87, 304.25) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 16.90479
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23141
(378.95, 14.87, 304.25) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 23.39445
(378.95, 14.87, 304.25) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.04356
(378.95, 14.87, 304.25) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 22.89433
(378.95, 14.87, 304.25) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 16.68576
(378.95, 14.87, 304.25) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 16.53957
(378.95, 14.87, 304.25) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 16.64311
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.92818
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322605
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.757285
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250577
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56982
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33093
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17169
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17364
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45913
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28878
(378.95, 14.87, 304.25) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 16.77662
(378.95, 14.87, 304.25) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 16.92503
(378.95, 14.87, 304.25) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 16.89766
(378.95, 14.87, 304.25) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.34108
(378.95, 14.87, 304.25) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.16296
(378.95, 14.87, 304.25) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.28068
(378.95, 14.87, 304.25) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.72459
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.939975
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334315
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770306
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271231
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59756
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36405
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21566
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22536
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54383
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40961
(378.95, 14.87, 304.25) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 16.84113
(378.95, 14.87, 304.25) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 21.84989
(378.95, 14.87, 304.25) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 21.80901
(378.95, 14.87, 304.25) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 24.57461
(378.95, 14.87, 304.25) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.44148
(378.95, 14.87, 304.25) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 16.83346
(378.95, 14.87, 304.25) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 16.68606
(378.95, 14.87, 304.25) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 16.79061
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.950934
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.345588
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782841
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.291282
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.872838
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39507
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25865
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27591
¦(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62649
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52874
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16078
(378.95, 14.87, 304.25) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.65883
(378.95, 14.87, 304.25) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 22.22425
(378.95, 14.87, 304.25) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 23.18883
(378.95, 14.87, 304.25) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.73034
(378.95, 14.87, 304.25) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 24.26587
(378.95, 14.87, 304.25) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 16.76403
(378.95, 14.87, 304.25) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 16.86912
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960722
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.356418
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.794888
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.31072
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.894875
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42506
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30067
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32533
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70706
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64596
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25934
(378.95, 14.87, 304.25) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.56268
(378.95, 14.87, 304.25) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 22.2295
(378.95, 14.87, 304.25) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 23.77579
(378.95, 14.87, 304.25) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 24.03
(378.95, 14.87, 304.25) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.99278
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.970099
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366797
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.80798
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.329535
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.916207
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45395
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3416
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37355
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78563
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76112
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35304
(378.95, 14.87, 304.25) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.84406
(378.95, 14.87, 304.25) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 22.804
(378.95, 14.87, 304.25) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 23.46862
(378.95, 14.87, 304.25) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 24.44373
(378.95, 14.87, 304.25) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 24.30346
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.979072
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.376728
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.824991
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347713
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.937505
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65159
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38144
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42052
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86185
˜(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84356
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44147
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43647
(378.95, 14.87, 304.25) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 22.45498
(378.95, 14.87, 304.25) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 24.17613
(378.95, 14.87, 304.25) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 24.80051
(378.95, 14.87, 304.25) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 24.62599
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987628
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.3862
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.841349
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.365243
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.961844
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68023
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42021
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47188
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93569
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92252
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52449
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45864
(378.95, 14.87, 304.25) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 23.15615
(378.95, 14.87, 304.25) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 24.2523
(378.95, 14.87, 304.25) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 24.96093
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.995766
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.395211
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.856323
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.382118
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.985834
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70791
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45784
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5308
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00719
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99782
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6021
(378.95, 14.87, 304.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 21.22213
(378.95, 14.87, 304.25) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 23.90619
(378.95, 14.87, 304.25) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 24.9494
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.003482
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.403757
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.870708
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.398326
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00898
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73463
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49432
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58799
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07613
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06948
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64564
(378.95, 14.87, 304.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 21.60474
(378.95, 14.87, 304.25) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 24.94825
(378.95, 14.87, 304.25) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 24.66365
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.010776
ó(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.411832
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884489
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.413859
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03126
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75657
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63239
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64359
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14239
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13736
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.682
(378.95, 14.87, 304.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 21.43555
(378.95, 14.87, 304.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 22.60825
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017638
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.421148
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.897658
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.428704
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05265
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78241
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66258
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68696
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20609
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20123
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71392
(378.95, 14.87, 304.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 22.21506
(378.95, 14.87, 304.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 22.17068
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024069
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.433002
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.910211
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442924
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07315
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80739
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68643
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72828
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26143
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25896
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74133
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51553
(378.95, 14.87, 304.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 23.01139
(378.95, 14.87, 304.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 24.31979
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.030062
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.444277
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.922136
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.457259
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09274
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83124
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71048
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73889
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31009
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29392
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76439
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51601
Ç(378.95, 14.87, 304.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 23.92205
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.035619
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454965
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.933429
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.470861
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1114
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85395
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73323
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76943
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34438
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32574
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78279
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51295
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.040734
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.465059
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.944082
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.48373
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12912
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8755
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75466
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79839
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3732
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35431
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79681
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50632
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.045405
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.474559
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954093
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.496117
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14589
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89586
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77476
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82571
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16833
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37957
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8061
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49598
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.049634
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48314
(378.95, 14.87, 304.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.96345
