¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯ (396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.946682
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09491
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35188
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62194
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95868
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32712
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71921
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31451
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90856
(396.80, 14.67, 306.07) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 3.504359
(396.80, 14.67, 306.07) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 3.497613
(396.80, 14.67, 306.07) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 3.585131
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953194
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145758
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352185
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573989
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812874
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072536
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353467
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633768
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927577
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246184
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592842
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971274
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386088
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780854
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07731
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33086
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61036
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9569
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32858
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7133
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0037
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25668
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52249
Ã(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82467
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18534
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56903
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97783
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98108
(396.80, 14.67, 306.07) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 3.479634
(396.80, 14.67, 306.07) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 3.476301
(396.80, 14.67, 306.07) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 3.583309
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949073
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141492
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347623
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569071
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807574
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065181
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346024
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622051
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91496
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232481
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577915
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954981
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368195
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743901
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05505
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30744
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57444
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88072
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24705
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63046
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91534
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16456
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42626
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70144
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04843
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42405
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82402
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43275
(396.80, 14.67, 306.07) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 3.455735
(396.80, 14.67, 306.07) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 3.474663
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75815
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94446
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137368
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343193
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56431
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802463
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059653
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338832
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610751
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902683
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219223
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563436
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939198
¿(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350898
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708059
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02734
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28526
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55105
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83263
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1679
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55011
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82987
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07538
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33318
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60418
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91613
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28404
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67561
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27658
(396.80, 14.67, 306.07) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 3.517848
(396.80, 14.67, 306.07) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 3.501186
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753911
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939945
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133419
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338959
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559765
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797558
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054332
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332976
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599767
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890839
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206352
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549478
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923944
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334172
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673384
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990237
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26425
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5289
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80927
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10666
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47217
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74715
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98912
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24318
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51015
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79095
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14884
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53233
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10575
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.413486
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.576163
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749798
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935561
¹(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129607
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33488
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555397
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792812
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049222
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328627
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589161
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879366
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193916
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53594
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909155
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317947
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639745
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954277
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24443
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50803
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78724
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08336
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39795
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66709
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90571
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15613
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41924
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69589
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01825
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39408
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91728
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.409969
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.572452
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745825
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931293
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125971
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330982
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551166
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788292
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044326
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324542
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586942
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868298
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181894
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522873
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894867
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302301
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607159
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91951
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22577
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48839
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7665
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06144
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37475
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59759
³(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.825
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07197
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33135
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60403
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8921
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26057
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73599
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.406564
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.568814
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741963
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927153
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122481
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327211
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547133
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783955
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039666
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320628
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588742
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857989
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17031
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510254
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881139
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285687
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575645
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885881
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20831
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74708
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04093
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35305
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55749
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76554
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99059
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2464
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51529
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79819
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13169
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56146
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.403243
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565299
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7382
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923139
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119138
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323643
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543313
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779826
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035162
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316937
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590962
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860374
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159144
¸(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498108
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867872
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25707
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545192
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853348
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18365
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45278
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72893
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02175
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3158
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51777
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72584
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94184
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16781
