¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932237
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380293
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814407
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29227
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78856
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18751
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61891
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08682
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59595
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04591
¸(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273677
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491176
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725388
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978135
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251796
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548983
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872769
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226853
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601949
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976156
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376617
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810373
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28781
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76377
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16083
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59006
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05551
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59755
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272154
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489552
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723618
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976276
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249779
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546747
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870344
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224201
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593027
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966366
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373168
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806564
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28363
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73977
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13497
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56214
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04344
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67522
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270664
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487941
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721884
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974402
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247747
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54454
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867903
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22156
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584228
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956765
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3646
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803018
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27971
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7166
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10995
µ(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53801
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11494
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6621
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269167
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486331
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72012
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972497
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245673
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542309
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865475
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218905
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575608
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947352
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354268
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79968
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27607
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69417
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08581
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60405
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18792
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56738
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267663
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48472
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71839
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970625
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243634
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540118
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863095
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216235
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567157
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938122
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344168
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790377
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2727
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67252
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13644
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67147
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26244
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35942
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266164
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483109
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71667
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96876
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241616
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537889
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860672
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213601
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558881
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929122
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334267
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779476
¹(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26959
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70681
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1989
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74026
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33855
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15548
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264695
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481521
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714955
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966874
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239594
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535685
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858284
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210974
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550789
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920259
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324575
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768784
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26214
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76487
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26259
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81046
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29216
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94909
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263179
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47993
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713222
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965046
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23759
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533518
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855864
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204579
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542838
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911631
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315088
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758389
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2579
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82406
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32756
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88204
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19763
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72478
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88308
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261717
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478336
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711506
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963169
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235579
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531349
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853512
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197434
µ(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535109
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903157
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305799
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752682
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2547
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83289
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39381
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95509
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10306
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50551
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13862
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261623
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476775
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709819
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961332
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233584
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529148
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851128
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190469
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527509
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894859
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297197
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748337
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25166
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82949
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4613
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02962
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00853
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32644
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42862
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261965
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476151
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70811
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959511
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231591
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527004
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848783
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183662
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520093
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88677
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293406
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744177
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24879
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82627
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47452
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10563
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.914
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18065
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.751
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53727
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262329
·(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47652
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706932
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957661
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229609
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524839
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84646
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176998
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512857
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88054
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289813
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740202
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24605
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8232
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47109
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28612
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81957
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03757
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59794
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80997
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262707
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476937
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707347
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95586
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227653
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522717
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844088
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170473
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505812
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877387
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286384
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736428
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24348
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82034
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46787
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13632
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72524
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89717
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58394
(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46316
