¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
± (342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.29778
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72443
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82264
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92429
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02955
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1385
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25126
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36804
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46985
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5635
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66049
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7609
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86483
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95016
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02018
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0929
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16839
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24682
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039137
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292752
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575076
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798353
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011961
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24584
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495059
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761205
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261471
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3739
ˆ(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62127
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9105
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21766
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54438
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73508
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83351
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93542
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04087
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15003
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26303
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36705
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45726
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55073
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6475
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74771
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85142
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.952
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02203
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09479
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17034
(342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24874
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706031
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941701
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195626
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469994
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767329
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104116
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480141
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905781
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37958
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880082
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47948
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16489
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02382
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95729
(342.29, 7.65, 311.17) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 23.65146
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72702
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964286
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220003
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496383
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795943
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142156
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521918
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940995
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418798
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931175
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54323
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23749
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13242
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96816
(342.29, 7.65, 311.17) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 23.69221
‡(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748143
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987005
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244518
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522938
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824784
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179846
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564054
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98683
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458175
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988044
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60755
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31079
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24206
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97911
(342.29, 7.65, 311.17) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 23.7353
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769322
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009834
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26917
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549636
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853801
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21738
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606487
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033726
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507068
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04535
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67236
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38471
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35267
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9901
(342.29, 7.65, 311.17) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 23.78074
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790682
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03285
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294006
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576512
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883099
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255115
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64923
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080961
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559577
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10821
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73769
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45927
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46426
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00118
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812115
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055932
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318977
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603563
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917541
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293015
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692255
‚(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128613
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612525
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17622
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80701
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53454
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5768
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01231
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37134
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832523
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079167
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344091
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630765
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95212
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331113
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73562
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17659
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665932
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24486
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88475
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61171
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69034
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02348
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95367
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851804
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102553
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369335
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658152
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986814
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369367
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779275
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224938
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719762
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31423
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9633
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70138
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80477
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03474
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96647
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87107
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125982
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394715
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685688
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021666
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407769
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82324
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27365
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776784
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38422
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04266
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80476
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92626
…(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04604
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97936
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890362
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14962
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420248
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713385
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056641
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446342
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867483
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322684
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838099
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45497
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1229
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90998
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05297
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08727
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99233
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909658
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173326
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445888
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741216
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091719
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485062
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911986
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372062
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899827
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52635
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20395
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01649
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18094
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17444
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05264
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928935
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197137
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471694
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769205
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126949
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523921
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956767
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421803
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962022
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59838
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28589
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12425
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3102
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26283
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1526
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948209
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221068
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497567
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79853
…(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162284
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562963
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00185
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47187
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02456
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67113
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36862
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23324
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44066
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35249
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25409
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967453
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243307
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52361
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830729
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197709
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602091
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047219
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522255
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08756
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74451
