¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(439.13, 14.97, 252.42) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.246
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.235772
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400616
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.577064
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766304
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969748
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189032
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426071
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682998
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962406
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261724
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.595539
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959493
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.355663
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.794938
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.276607
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.815651
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42286
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11194
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90051
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77275
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78381
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00449
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31601
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94434
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.92185
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.25937
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.239239
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.404322
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581036
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770566
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974335
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19398
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431427
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68881
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968735
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268225
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.602671
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.966538
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363581
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.803261
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.285885
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.826063
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43463
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12534
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9159
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78947
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80589
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03056
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34757
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98586
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97428
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.31104
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.242775
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.408104
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585086
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.774913
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979012
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199027
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436892
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.69474
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975191
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274865
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.609957
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973784
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371704
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.811828
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.295443
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.836788
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44674
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13914
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93176
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80683
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82869
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05676
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3803
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02783
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.02511
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.36491
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.24638
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.41196
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.589216
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.779345
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98378
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204173
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.442461
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700784
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981775
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281642
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617396
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.98123
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.380028
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.820642
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.305271
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.84782
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45922
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15335
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94809
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82483
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85479
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08394
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.41418
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.07082
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07247
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.421
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250053
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.415887
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593423
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.78386
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988641
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209419
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448137
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706948
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988487
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288558
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624986
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.988878
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.388558
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.829704
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.315381
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.85917
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47204
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16796
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96489
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84347
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88156
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11209
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44924
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11523
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12164
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.47935
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.253792
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419887
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597707
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788458
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99359
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214763
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45392
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713225
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995164
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295611
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632728
¡(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.996728
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.397291
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.839012
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.325765
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.870829
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48522
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18298
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98216
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86277
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90901
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14122
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48548
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.16107
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.17288
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.53996
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.257599
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.423959
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602068
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793141
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99863
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220205
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459809
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719618
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001682
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302803
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640622
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004777
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406228
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.848567
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.336427
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.882801
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49876
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19841
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9999
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88467
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93714
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17134
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52291
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.20835
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.22593
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.60287
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.261474
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.428102
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606507
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797907
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003759
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225745
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465804
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726127
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008347
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31013
Ÿ(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648667
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.013025
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.415368
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.858371
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347365
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.895085
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51265
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21424
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01812
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90784
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96596
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20246
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56388
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25708
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.28082
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.6681
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.265414
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.432318
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611024
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802756
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008978
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231381
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471905
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.732752
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01516
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317595
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656865
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.021477
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.424712
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.868422
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.358582
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.907685
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5269
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23049
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03681
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93158
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99547
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23458
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.60691
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.30729
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.33755
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.73569
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.269421
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.436603
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.615615
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807686
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014287
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237113
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478109
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.73949
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02212
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325195
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66521
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.030127
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434259
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.878719
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.370077
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.920598
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54151
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24714
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05598
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9559
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02566
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2677
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65114
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35897
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.39614
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.80565
(439.13, 14.95, 252.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.273494
