¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê (417.64, 13.37, 328.50) (426.17, 13.24, 302.53) (8.74, 11.53, 18.04) Truck 6.722645
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.514411
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.501906
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.490275
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.481257
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.818003
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.199819
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.497883
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.483219
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.225007
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.214858
é!(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.205668
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.197428
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.190133
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.183776
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.178355
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.173863
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.170298
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.167657
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.165939
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.165141
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.165264
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.166307
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.168271
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.623367
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.603518
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.584639
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.566715
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.549731
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.533674
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.518531
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.50429
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.490941
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.478469
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.466871
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.52997
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.873058
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.228039
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.534012
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.51926
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.23763
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.227464
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.218257
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.210003
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.202695
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.196328
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.190897
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.186399
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.182829
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.180185
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.178466
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.17767
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.177794
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.178842
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.180813
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.600501
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.580713
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.561893
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.544024
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.52709
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.511081
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.495982
æ!(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.481781
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.468469
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.456031
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.444463
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.579522
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.929129
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.270169
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.571534
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.262394
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.251239
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.241052
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.231828
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.223558
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.216237
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.209859
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.204419
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.199912
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.196338
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.193689
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.191968
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.191173
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.1913
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.192353
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.431935
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.57863
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.558903
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.540138
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.52232
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.505437
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.489472
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.474416
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.460254
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.446976
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.434572
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.423032
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.62993
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.986234
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.31269
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.610484
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.27702
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.265841
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.255634
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.24639
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.238104
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.230768
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.224378
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.218927
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.214414
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.210833
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.208181
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.20646
ç!(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.205665
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.205794
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.206852
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.446998
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.60131
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.555902
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.519357
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.50159
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.484754
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.468832
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.453816
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.439691
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.426447
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.426282
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.462059
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.681209
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.044393
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.355599
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.650897
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.292653
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.28145
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.271219
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.261956
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.253652
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.2463
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.239897
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.234436
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.229914
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.226326
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.223672
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.221949
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.221154
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.221288
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.222351
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.751667
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.854024
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.805581
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.758782
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.713582
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.669922
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.62776
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.587048
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.547741
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.58263
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.620248
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.659227
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.73337
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.103623
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.398893
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.692815
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.309307
ê!(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.298076
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.287823
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.278537
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.270214
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.262846
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.256429
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.250956
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.246425
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.242832
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.240173
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.238449
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.237654
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.237792
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.23886
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.575872
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.033349
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.01196
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.991614
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.972293
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.934505
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.889343
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.845729
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.803615
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.788211
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.829323
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.871906
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.916005
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.505336
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.465976
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.786862
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.326993
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.315733
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.305455
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.296147
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.287803
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.280418
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.273986
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.268501
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.263961
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.26036
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.257698
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.25597
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.255178
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.255318
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.256394
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.45022
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.013612
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.992278
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.971982
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.952709
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.934443
ç!(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.13383
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.130579
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.085274
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.041527
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.055326
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.10198
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.294824
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.753889
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.772515
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.926095
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.345726
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.334437
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.324131
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.314799
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.306435
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.299031
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.292583
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.287086
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.282535
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.278927
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.27626
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.274531
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.273739
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.273884
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.274966
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.391693
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.994878
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.973595
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.953347
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.93412
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 5.915896
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.168463
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.151462
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.135466
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.120464
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.106444
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.093396
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.331852
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.796644
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 7.110731
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 7.07225
(417.73, 13.36, 328.41) (425.52, 13.24, 302.68) (10.04, 11.53, 17.73) Truck 6.36552
