¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã(323.69, 7.67, 370.39) (343.45, 1.15, 381.82) (0.81, 2.16, 0.81) Human 8.601713
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.093633
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.071695
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.051211
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.032166
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.014542
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 8.998327
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.079628
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.05454
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.03924
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.02592
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.01456
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.00517
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.99772
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.99223
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.98867
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.98706
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.98738
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700942
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881984
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075792
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280481
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500474
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737458
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993471
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270863
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572294
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830138
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050195
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284245
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533638
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799883
Æ(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084646
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.105972
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.085402
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.066273
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.048573
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.032289
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.107604
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.893751
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.20064
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.18714
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.17562
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.16609
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.15854
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.15295
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.14933
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.14768
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.14799
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697454
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878283
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071922
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277976
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497771
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734558
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990308
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267422
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568568
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80559
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02419
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256618
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504266
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768522
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051172
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.141886
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.121223
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.10201
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.084229
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.06787
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.136992
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.874432
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.36811
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.35441
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.34273
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.33306
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.32539
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.31972
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.31603
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.31434
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.31463
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694049
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874667
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068028
¶(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275506
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495145
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731745
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987272
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264126
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564976
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78169
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998836
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229743
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475683
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73805
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018614
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.179464
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.158706
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.139403
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.121539
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.105102
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.167813
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.855543
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.54193
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.52804
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.51619
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.50636
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.49858
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.49281
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.48905
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.48732
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.4876
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690739
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871097
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064222
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271438
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492627
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729043
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984362
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260941
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555139
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75846
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974234
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203602
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447869
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708447
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987023
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.218742
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.197883
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.178484
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.160532
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.144012
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.200089
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.837084
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.72241
³(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.70831
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.69627
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.6863
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.67839
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.67252
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.6687
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.66691
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.66718
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687446
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867625
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060481
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267434
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490007
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726461
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98156
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257921
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533748
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735841
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950261
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178185
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42083
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679678
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959466
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.259749
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.238785
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.219288
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.201245
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.184639
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.233845
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.819055
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.90987
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.89555
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.88333
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.8732
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.86516
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.85918
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.85529
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.85346
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.8537
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684261
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86421
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056841
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263504
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485793
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723939
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978841
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255001
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512955
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713881
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926977
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153481
¿(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394575
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65954
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952146
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266627
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.281447
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.261848
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.243711
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.227015
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.269104
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.801455
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.10466
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.09011
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.0777
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.0674
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.05922
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.05314
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.04917
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.04729
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.04751
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68117
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86088
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053271
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259676
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481668
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721017
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976283
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252205
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492809
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692506
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904377
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129489
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380855
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653326
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945457
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259474
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.325912
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.306206
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.287966
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.271179
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.305893
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.784277
(323.69, 7.67, 370.39) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.66268
(323.69, 7.67, 370.39) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.64623
(323.69, 7.67, 370.39) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.63157
(323.69, 7.67, 370.39) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.61867
(323.69, 7.67, 370.39) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.60754
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.25476
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.2507
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.24877
(323.69, 7.67, 370.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.24897
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67812
¬(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857631
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049779
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255927
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477618
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71668
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973821
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249561
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473194
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671788
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883094
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121292
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375586
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647704
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93943
(323.69, 7.67, 370.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253006
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.372213
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.352395
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.33405
(323.69, 7.67, 370.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.317166
