¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(418.49, 14.57, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.892301
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.249
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89351
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59397
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863874
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996227
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135683
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282713
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437939
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577357
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722154
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885182
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07013
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278352
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501238
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739346
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994352
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26795
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562333
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879776
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1364
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31624
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77432
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30152
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88014
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48021
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01101
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58763
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2093
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81538
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38854
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03458
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74705
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878481
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01158
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151812
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299683
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455862
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620959
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782573
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950588
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151395
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365579
»(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594174
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83864
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100561
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381904
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684863
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070033
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54903
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46387
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89241
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41402
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00367
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60674
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14792
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73236
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36299
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9707
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55546
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18735
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90541
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893432
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027263
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168314
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317085
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474191
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640328
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816264
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029647
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235713
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455315
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689899
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940934
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210192
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499619
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811568
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397045
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86903
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61642
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05694
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53409
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13081
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73712
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28786
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87813
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52168
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13127
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72811
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37357
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908712
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043347
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185241
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334867
¹(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49296
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660129
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854603
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076353
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319434
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547741
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788503
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046432
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3233
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621202
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942616
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747076
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16472
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77408
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22714
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71843
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26156
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8715
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42638
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02853
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68558
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29721
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90674
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56636
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924314
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059766
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202484
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353065
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512127
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691344
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896154
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120312
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366615
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631783
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890157
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155276
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440086
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746873
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078259
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11841
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47585
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93706
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40331
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90947
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46075
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00453
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56923
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18374
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85487
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46874
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09152
³(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940332
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076574
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220149
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371708
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536613
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731043
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938484
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165081
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41472
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683546
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973887
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267524
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560728
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876846
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218631
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3718
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66254
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10566
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58576
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10748
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6765
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19907
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71657
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34398
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0298
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64611
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77673
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956646
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09374
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238234
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390715
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574629
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771497
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981627
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21069
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46371
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736387
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030942
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3501
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685389
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011276
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37129
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63718
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82406
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28009
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77472
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31292
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90061
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41308
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94315
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51605
µ(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21054
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09642
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973317
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111263
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256682
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42618
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613327
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812716
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025577
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257132
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513682
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790215
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089122
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41319
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76572
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150393
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680074
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91535
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99109
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46067
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97055
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52605
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1282
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63522
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18231
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77434
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40807
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0827
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990344
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129173
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285143
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463204
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652677
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854674
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070395
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304443
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564527
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8451
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148493
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477625
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835835
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227124
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908411
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20722
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1638
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64762
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17359
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74736
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34286
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86598
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43103
·(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04325
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8298
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007761
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150975
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320626
(418.24, 14.63, 316.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500912
