¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052482
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.229823
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.180549
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.71067
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.41758
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.396228
š (394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.375841
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.356404
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.756966
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.741295
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.726432
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.712362
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.699075
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.68656
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.674808
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.663809
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.653554
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.666289
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.967569
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.311283
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.707015
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.811954
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.741187
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.866
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.85186
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.838523
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.825977
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.814213
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.803218
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.792991
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.783519
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.774795
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.766813
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.767768
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.346926
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.324947
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.303937
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.283878
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.691776
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.67555
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.66013
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.645501
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.631653
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.618576
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.606256
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.594688
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.583859
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.573762
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.674046
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.976378
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.321377
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.718689
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.723932
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.655152
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.58883
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.52486
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.463145
™ (394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.403591
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.34611
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.29062
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.237045
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.18531
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.135346
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.092887
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.80048
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.051165
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.03103
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.011799
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.993458
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.613517
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.597544
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.582362
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.56796
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.554327
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.54145
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.529319
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.517927
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.507262
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.497317
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.681901
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.985301
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.331602
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.730523
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.639457
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.572558
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.508039
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.445802
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.385747
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.327795
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.271851
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.217841
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.16569
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.11736
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.087713
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.059159
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.031669
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.949148
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.929383
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.910506
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.555012
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.53849
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.522759
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.507808
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.493624
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.480195
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.467512
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.455562
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.444338
Ÿ (394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.433831
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.424032
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.689852
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.994338
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.341959
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.742511
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.558347
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.493229
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.43042
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.369823
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.311349
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.254911
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.200425
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.14782
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.11445
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.084073
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.054804
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.026618
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.999484
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.851875
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.832463
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.813924
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.482792
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.466516
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.451019
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.436288
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.422313
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.409082
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.396584
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.384809
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.373749
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.363393
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.428118
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.697903
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.003487
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.352448
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.754657
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.577726
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.417001
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.355814
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.296776
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.239798
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.184798
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.145392
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.113106
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.081976
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.051973
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.023067
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.99523
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.968439
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.764941
› (394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.745604
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.430294
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.413472
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.397431
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.382158
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.36764
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.353867
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.340826
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.328506
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.3169
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.305996
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.295786
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.435339
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.70605
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.01275
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.363069
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.766959
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.787936
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.343721
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.284074
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.226513
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.180711
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.146419
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.113338
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.081433
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.050672
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.021026
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.992467
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.964968
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.938503
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.683433
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.667821
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.36348
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.346897
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.331084
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.316028
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.301715
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.288135
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.275276
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.263129
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.251684
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.240931
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.230862
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.442643
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.714293
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.022123
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.373821
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.779415
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.018703
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.273246
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.2206
 (394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.184197
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.149063
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.11516
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.082455
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.050913
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.020505
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.991203
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.962977
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.935801
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.909649
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.612148
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.316407
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.299283
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.28293
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.267335
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.252486
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.238371
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.224977
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.212296
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.200314
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.189024
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.178417
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.207779
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.450032
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.722632
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.031608
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.384704
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.703926
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.095177
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.226642
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.266554
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.153337
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.118587
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.085056
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.052711
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.021519
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.991449
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.962475
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.934568
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.9077
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.881849
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.552654
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.254457
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.237565
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.221434
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.20605
(394.13, 14.40, 309.56) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.191401
