¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚ (419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07032
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398686
¹(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582323
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874352
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18046
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50774
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85843
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23512
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64062
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70352
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85872
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063379
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245035
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425901
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60337
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790643
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988641
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198229
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420404
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656244
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907072
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174293
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462968
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781129
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08036
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40006
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74237
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10965
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50477
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40917
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22768
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2739
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090988
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274179
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447042
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625579
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814104
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013378
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224401
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448083
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685601
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938262
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218726
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651979
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983434
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2959
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63017
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98857
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37378
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12655
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81499
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48796
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7057
¶(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119008
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298262
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468659
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648336
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838081
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038703
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251139
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476414
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721775
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98831
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273055
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866899
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.195
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52163
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87153
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24725
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85452
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21161
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35498
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62415
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147499
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319277
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49074
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671595
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86259
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064587
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280207
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517723
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770552
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040337
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367525
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09108
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41648
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75827
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12495
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59222
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88676
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10035
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91276
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76279
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17644
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340737
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513318
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695366
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887668
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098366
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32432
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564538
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820402
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093417
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568304
µ(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31452
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6485
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00657
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39132
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5745
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4278
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56775
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98899
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04554
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197817
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362664
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536352
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722554
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925558
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140775
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369298
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612325
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871266
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147644
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777365
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54206
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89184
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2674
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27379
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97071
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66108
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06635
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85763
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54863
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219097
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385028
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56735
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76116
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966384
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184018
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415182
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661074
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923156
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284477
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995142
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78054
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1473
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98372
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54547
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15173
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06066
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59937
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77896
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22158
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24399
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419348
µ(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604598
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800512
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008002
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228102
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461966
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710811
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976152
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4795
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22216
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03072
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63267
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14884
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71499
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33852
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4841
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35723
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75084
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69651
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278104
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455318
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642508
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840587
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05039
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27308
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509671
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76159
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030218
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682232
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45905
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29354
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77805
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30793
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88971
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66748
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9335
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54654
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07025
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90257
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312826
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491904
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68118
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881404
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093645
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318896
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558331
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813349
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196056
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893187
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70635
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36911
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92759
¹(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47169
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06985
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06579
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24839
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73961
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47608
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88078
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310838
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529192
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720523
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923031
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137666
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365568
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607924
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866111
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384926
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11277
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74991
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40034
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08144
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64043
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29341
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48761
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32014
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93655
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91043
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81353
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288403
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551288
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760556
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965355
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18254
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413172
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65853
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925873
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580965
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25373
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74988
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43113
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23978
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81428
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6683
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56906
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4865
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13744
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34953
