¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(433.09, 14.36, 311.56) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.19921
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.286321
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.285985
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.286586
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.288126
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.290607
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.294029
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.298396
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.30371
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.460567
(433.09, 14.36, 311.56) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 8.324794
(433.09, 14.36, 311.56) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 8.355852
÷(433.09, 14.36, 311.56) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 8.3884
(433.09, 14.36, 311.56) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 8.422463
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.61824
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.59564
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.57485
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.55585
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.53864
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.52319
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.5095
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.49756
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.48736
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.47889
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.47214
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543724
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710254
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887987
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078063
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.215621
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.212258
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.209827
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.208324
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.207748
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.208099
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.209375
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.211581
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.214715
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.218781
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.223783
(433.09, 14.36, 311.56) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 8.499753
(433.09, 14.36, 311.56) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 8.531244
(433.09, 14.36, 311.56) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 8.564252
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.51104
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.48523
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.46124
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.43906
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.41866
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.40004
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.38317
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.36804
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.35465
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.34298
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.33302
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.32478
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.31823
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542253
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708662
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886285
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076245
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.214793
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.188442
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.16323
ô(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.139135
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.132282
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.132396
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.133426
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.135372
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.138234
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.142017
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.146723
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949276
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43572
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97389
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.35903
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.33367
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.31011
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.28832
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.2683
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.25003
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.23349
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.21867
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.20556
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.19415
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.18443
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.17639
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.17004
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540899
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707228
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884729
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074605
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278087
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.261677
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.236126
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.211707
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.188398
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.166179
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.145034
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.124947
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.105896
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.08787
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.108846
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982503
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47232
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01758
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.21264
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.18772
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.16456
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.14316
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.1235
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.10556
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.08934
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.07481
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.06197
é(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.0508
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.04131
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.03348
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.0273
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.539619
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705855
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883281
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073058
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276439
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.337635
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.311732
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.286975
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.263343
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.240814
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.219374
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.199002
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.179681
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.161398
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.144139
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01642
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50977
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06434
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.07163
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.04711
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.02434
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.00331
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.984
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.96638
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.95045
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.9362
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.92362
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.91269
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.90341
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.89577
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.88976
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.538453
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704601
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881978
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071626
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274897
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.41644
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.390172
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.365063
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.341094
(433.09, 14.36, 311.56) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 6.318244
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881373
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25878
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686268
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161842
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.363191
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.336507
ã(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.31136
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.287731
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.265602
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.244954
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.88922
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.86854
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.84955
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.83225
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.81661
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.80262
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.79028
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.77958
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.7705
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.76305
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.7572
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.537379
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703486
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880742
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070309
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27348
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491745
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726786
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980544
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255329
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553814
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879107
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264154
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692223
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168491
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.220783
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.194608
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.169944
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.146774
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.12508
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.11286
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.125748
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.73863
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.71996
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.70294
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.68758
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.67385
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.66174
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.65125
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.64237
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.63509
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.6294
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536419
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702448
(433.09, 14.36, 311.56) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 5.816105
(433.09, 14.36, 311.56) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 5.81
(433.09, 14.36, 311.56) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 5.804773
ÿ(433.09, 14.36, 311.56) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 5.80042
(433.09, 14.36, 311.56) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 5.796939
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978946
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253597
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551933
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88236
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26966
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698332
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.151346
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.156276
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.162579
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.170259
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.179326
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.189783
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.201638
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.214902
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.61335
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.59498
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.57825
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.56315
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.54966
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.53778
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.52749
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.5188
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.51168
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.50614
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.535551
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.701509
(433.09, 14.36, 311.56) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 5.755803
(433.09, 14.36, 311.56) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 5.749583
(433.09, 14.36, 311.56) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 5.744233
(433.09, 14.36, 311.56) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 5.739749
(433.09, 14.36, 311.56) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 5.736127
(433.09, 14.36, 311.56) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 5.733366
(433.09, 14.36, 311.56) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 5.731462
(433.09, 14.36, 311.56) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 5.730413
(433.09, 14.36, 311.56) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 5.730222
(433.09, 14.36, 311.56) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 5.730885
(433.09, 14.36, 311.56) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 5.732404
(433.09, 14.36, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182325
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.246424
(433.09, 14.36, 311.56) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 9.253046
