¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11445
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28109
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79959
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34979
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34568
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958869
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286717
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644094
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035288
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469124
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944171
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47341
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0639
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69648
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2093
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73951
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31434
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84765
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28618
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18786
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60286
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9409
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22218
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44439
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67505
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91464
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16356
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42226
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62136
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82133
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18286
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69317
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23446
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23197
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68929
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976552
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305962
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668227
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066189
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502645
ƒ(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977118
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51008
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10495
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74071
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3005
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83911
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41099
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95253
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1965
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12672
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76418
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10926
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34496
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57059
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80485
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04814
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.301
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56384
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81114
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09059
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59321
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1261
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64291
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64873
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99557
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330639
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696332
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097034
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536167
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00994
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54667
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14593
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78499
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39336
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94066
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50969
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05965
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02227
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06639
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93047
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25095
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47171
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70089
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93885
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18608
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44301
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71009
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99569
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43365
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9088
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41089
†(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9422
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019068
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356241
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724337
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127812
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569722
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04269
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58312
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18681
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82932
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48793
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04406
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61042
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16905
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8495
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00677
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00045
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37824
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60255
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84173
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0931
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35443
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62626
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90913
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25358
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70095
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18961
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70629
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042454
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381763
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752277
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158524
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603245
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07843
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61951
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22759
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87374
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57464
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14947
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71323
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28084
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89973
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94793
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98462
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5411
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77898
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02616
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28313
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55028
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82822
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11782
…(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52622
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97841
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48127
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01333
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065795
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407183
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780163
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189184
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636729
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11546
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65572
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26823
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91821
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62467
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25684
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81822
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39501
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02441
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9178
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10304
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69137
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96407
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21681
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4795
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75278
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03712
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38884
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80931
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26647
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78434
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089042
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432558
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807948
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219729
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670231
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1525
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69184
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30875
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96271
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67476
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36626
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92538
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51165
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13708
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02149
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22305
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76666
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1553
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4138
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68257
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96219
†(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2582
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67023
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10342
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56575
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0994
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110247
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457844
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835626
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250208
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703651
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18952
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72827
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34913
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00726
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72492
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47778
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0348
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60228
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20591
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12646
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34469
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84443
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29923
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61746
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89259
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1789
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53793
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96253
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40907
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87924
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130041
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483007
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863188
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280571
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737045
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22647
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76939
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38934
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05182
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77514
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58909
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10636
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66687
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27613
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23275
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46797
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92465
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38375
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82804
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10981
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41203
ƒ(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82842
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26621
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72688
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21224
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149656
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50803
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890677
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310787
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770382
