¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
› (442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.934069
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078472
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343554
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636497
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947958
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287234
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658112
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065133
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513811
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93082
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33878
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77838
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25165
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97992
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85646
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41817
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03341
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.305
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.28086
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.25893
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.23919
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.22162
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.20621
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.19295
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.18183
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.17284
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.16598
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.16124
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203562
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402306
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614415
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839595
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081796
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348252
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642886
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954926
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294814
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666403
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074247
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523877
Ê(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957028
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36805
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80373
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2794
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04849
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88082
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44473
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06251
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.40501
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.38065
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.35852
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.33859
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.32085
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.30528
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.29189
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.28064
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.27154
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.26459
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.25976
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207756
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406754
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617354
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842776
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085221
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35308
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649059
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96199
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302528
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674836
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083546
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53416
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98558
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39208
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82983
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30791
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11794
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90625
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4725
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1088
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.50861
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.48402
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.46168
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.44156
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.42364
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.40792
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.39437
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.383
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.37379
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.36673
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.36182
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212008
Å(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410045
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620377
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846064
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088726
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357957
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654327
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96918
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310379
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683421
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092996
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544571
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01245
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41671
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85664
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3633
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18841
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93271
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50142
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24381
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.61591
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.5911
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.56854
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.54821
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.53011
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.51422
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.50053
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.48902
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.47969
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.47253
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.46753
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216341
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413013
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623537
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84942
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092336
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362879
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659708
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976491
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318343
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692167
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102577
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555181
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03575
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44199
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88421
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42526
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25982
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96031
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54426
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38157
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.72705
Ê(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.70199
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.6792
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.65867
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.64038
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.62431
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.61046
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.59881
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.58935
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.58209
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.577
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219128
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415978
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626743
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852855
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096038
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367889
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665189
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983919
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32645
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70103
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112379
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565865
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05725
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46795
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91251
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48799
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33218
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98895
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59287
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52222
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.84212
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.81681
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.79379
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77304
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.75455
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.7383
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.72428
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.71248
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.7029
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.69552
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.69034
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222026
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419077
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630035
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856411
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099897
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372955
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67069
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991466
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334711
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710071
Ï(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122265
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572913
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06505
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49463
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94155
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55145
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40557
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02919
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64286
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6658
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.96127
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.93569
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.91243
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.89145
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.87275
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.85632
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.84213
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.83018
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.82046
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.81296
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.80768
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22495
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422256
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633446
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860064
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103787
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378146
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676295
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999142
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343016
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719212
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132353
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580135
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07307
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52195
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97129
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61579
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47991
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07596
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69423
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81237
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.08462
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.05877
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.03525
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.01405
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.99513
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.9785
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.96413
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.95202
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.94216
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.93454
¾(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.92916
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227988
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425499
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636914
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863785
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1081
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383325
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681926
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006904
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351522
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72853
(442.63, 14.32, 262.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141208
