¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.367636
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383714
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665414
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97072
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302612
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664702
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06122
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497311
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978977
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51381
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11098
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70526
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33919
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03525
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79987
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74542
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.869
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.34577
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.32938
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.37293
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.34965
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.32888
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.31059
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.29478
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.28141
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.2705
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.26203
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261473
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458413
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669163
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895204
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138219
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400126
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683146
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989957
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323572
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687601
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086358
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524948
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00963
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54791
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14914
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7804
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42185
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12181
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87757
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83737
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9757
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70177
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36985
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.49071
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.4601
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.43278
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.40871
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.42067
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.45243
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.48749
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.52589
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273097
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470847
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68248
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909516
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153581
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416708
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70109
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009418
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344762
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71078
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111782
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552957
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04064
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58247
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18785
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85703
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50621
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19259
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9569
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93122
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08469
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84924
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45941
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98652
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79465
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.48302
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.46528
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.45077
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.43948
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284881
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4834
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695932
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923935
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169134
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433458
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719265
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029131
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366209
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7342
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137527
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581348
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07205
—(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61747
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22705
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91282
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57429
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.73414
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.75544
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.77871
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.87177
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97232
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55124
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27626
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90081
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.40253
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296734
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496105
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709532
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938546
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184858
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450456
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737586
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049047
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387896
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757963
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16354
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610069
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10391
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65291
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26683
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95769
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64043
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.72286
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.70243
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.68397
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.70804
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.71094
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.68887
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.66876
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.65059
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.63437
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.63451
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.64942
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.66627
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.5534
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.73461
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308743
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508941
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723279
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9533
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200727
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46757
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75618
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069201
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409883
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781949
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189923
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639143
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13614
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68885
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30708
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00312
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70436
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.78638
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.76585
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.7473
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43228
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19456
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74183
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79673
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12343
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.68276
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.67027
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.53223
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.5977
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.62931
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320847
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521889
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737144
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968191
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216756
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484884
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774913
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08955
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432074
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806231
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21657
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668546
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16874
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72522
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34789
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04923
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75872
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.94887
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.96696
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32575
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55121
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30853
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84069
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04356
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23998
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333089
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534929
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751158
š(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983253
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232965
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502364
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793842
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110131
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454507
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830795
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243585
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698354
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20177
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76204
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38921
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09595
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.7616
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.73919
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.71875
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.70027
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.78921
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.79123
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.79516
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.801
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.80876
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81845
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.67423
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345398
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548156
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765301
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99844
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249348
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520047
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81299
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130924
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477189
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855612
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270861
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728449
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23521
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79934
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43109
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1433
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.83211
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.80958
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.78903
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.77045
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81455
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.79016
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.76777
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.74735
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.72889
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.71238
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.69781
‘(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.68516
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.67443
