¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920889
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14043
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91065
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81929
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92129
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67842
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97579
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09543
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21939
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34782
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48085
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61864
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76129
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90901
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06196
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22028
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38417
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55382
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72734
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88649
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0513
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22192
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676729
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943452
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233496
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550002
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903296
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864637
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346814
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885988
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48036
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14233
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91858
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82256
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92513
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01238
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18274
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30563
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43293
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5648
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70138
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84281
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98926
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14091
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29788
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46039
’(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61424
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76578
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92269
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0851
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25324
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42729
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672925
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939322
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228994
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.54647
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.899735
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287194
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344666
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8836
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48168
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14386
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92594
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82818
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92813
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28857
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39699
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52324
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65402
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78952
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92981
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0751
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22553
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37697
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51626
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66057
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80996
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96469
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12486
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29069
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46231
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64002
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669003
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93506
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.224349
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.544493
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.89598
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283046
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342144
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880812
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48262
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14983
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93279
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83608
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11725
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56386
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61874
˜(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7486
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88303
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0223
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16653
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30018
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43282
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57021
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71255
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85994
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01256
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17059
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33418
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50355
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67888
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86036
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04824
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664961
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93067
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219566
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540959
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892032
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.278684
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339371
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877644
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48318
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15528
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93905
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84338
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33097
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8409
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84846
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.982
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11518
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23699
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36325
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49409
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62969
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77017
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91562
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06627
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22229
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38379
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55095
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72406
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9032
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08868
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28066
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660801
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.926153
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214644
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537196
–(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.887894
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.274114
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.711301
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874093
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47942
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16026
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94481
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85003
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54651
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11943
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07131
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18972
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31253
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43982
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57176
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70848
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85009
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99674
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14861
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30588
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4687
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63723
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81172
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99233
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17931
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21455
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656524
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921508
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209584
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53326
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.883566
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.269334
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.709411
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87018
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47498
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16477
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85604
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73435
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5669
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3152
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43725
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56373
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69485
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83074
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97149
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11727
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26826
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4246
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58648
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75405
Œ(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92753
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90285
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09358
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29101
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4954
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652133
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916739
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206086
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529149
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.879046
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.264345
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.707222
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865902
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47015
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16882
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95462
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86143
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91323
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87088
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56806
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69386
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82427
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95942
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09939
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24447
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39463
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5502
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71122
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63326
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80916
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9913
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17991
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37521
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57735
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78659
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647625
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911844
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203328
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.524869
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874343
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260026
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.704733
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.201504
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46696
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17236
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95867
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86615
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09127
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1011
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83027
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96006
ˆ(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09454
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23389
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37827
(408.30, 12.93, 329.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52779
