¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(420.76, 14.29, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49957
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5355
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806972
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148396
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552287
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995032
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48248
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0275
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88739
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20127
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46568
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67765
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16978
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64557
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91316
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71833
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49225
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32968
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481084
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766424
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071549
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311588
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567584
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841927
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217519
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627907
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07812
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57422
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12593
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14365
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38304
¼(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66076
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90753
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48462
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91338
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15119
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0073
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80386
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66673
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477798
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762881
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071819
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342123
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600166
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906252
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287704
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704782
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16267
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66761
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23657
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28625
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55687
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86067
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15439
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81097
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12825
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39572
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30644
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04848
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79916
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474415
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759204
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067837
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373116
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633264
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971551
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358982
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782906
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23585
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72561
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36507
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43103
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71885
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06553
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44403
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14943
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34866
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55513
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34233
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04158
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79177
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470947
¸(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755483
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063781
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398908
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677044
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037811
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422194
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83287
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28259
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77705
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49595
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57803
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88028
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27553
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74307
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39585
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42897
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57836
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33036
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03694
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78679
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467399
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751642
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05962
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394379
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732782
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081883
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461559
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87591
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32979
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82906
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6291
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72717
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04419
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49081
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04096
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41982
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45932
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52554
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27348
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03448
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15475
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463785
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74769
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055377
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389747
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766375
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118349
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501293
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919283
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37746
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92381
¸(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76464
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87859
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2106
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73413
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0776
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39963
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49059
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47477
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21888
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02251
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98025
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460057
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743707
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051003
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384991
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791794
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15514
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541335
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963182
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4256
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04234
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90262
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03221
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37949
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78589
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11383
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37985
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52277
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42602
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16643
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96593
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02996
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456261
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739569
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046536
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381588
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794703
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192249
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581814
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00744
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47425
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16276
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04302
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17352
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45445
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7986
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14959
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36049
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55585
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37926
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26815
µ(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36499
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07912
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452365
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735396
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041967
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383968
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797308
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229712
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62264
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05213
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52336
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28508
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18596
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29816
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45233
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78903
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18492
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34156
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55793
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64434
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76307
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6678
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12767
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448406
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7311
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037318
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386073
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799639
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257584
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663847
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09723
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61706
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40935
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33143
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29556
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44925
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7785
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2198
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32308
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.806
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11075
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14035
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98109
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18141
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444359
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726706
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032538
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387896
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801683
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259844
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705395
¸(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14275
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72594
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53557
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3649
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29217
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44525
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76704
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23778
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40027
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35592
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60005
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4407
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30538
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32243
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440247
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722241
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027718
(420.69, 14.28, 318.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389434
